학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
의문사＋to부정사를 사용할 수 있어요.,I don't know ___ to buy next.,나는 다음에 무엇을 사야 할지 몰라요.,when,what,who,what,2,I don't know ___ to find a great deal.,나는 훌륭한 거래를 어디서 찾아야 할지 몰라요.,where,when,what,where,1,A: Do you know what to cook for lunch? B: I'm still deciding what to cook. A: Have you figured out where to study after school? B: I haven't decided where to study yet.,A: 점심으로 무엇을 요리할지 아세요? B: 아직 무엇을 요리할지 결정하지 못했어요. A: 방과 후에 어디서 공부할지 정하셨어요? B: 아직 어디서 공부할지 정하지 못했어요.
as ~ as 구조를 사용할 수 있어요.,The manager is ___ important as the players.,매니저는 선수들만큼 중요해요.,more,as,very,as,2,The organizer is ___ reliable as the players.,주최자는 선수들만큼 믿음직해요.,as,more,too,as,1,"A: Was your presentation as interesting as the seminar? B: Yes, it was as informative as the workshop. A: Was your performance as impressive as the rehearsal? B: Yes, it was as splendid as the premiere.","A: 너의 발표는 세미나만큼 흥미로웠어요? B: 네, 발표는 워크숍만큼 유익했어요. A: 너의 공연은 리허설만큼 인상적이었어요? B: 네, 공연은 프리미어만큼 멋졌어요."
관계대명사 what을 사용할 수 있어요.,The book is _____ every writer cherishes.,그 책은 모든 작가가 소중하게 여기는 것이에요.,that,what,which,what,2,The story is _____ many people remember.,그 이야기는 많은 사람들이 기억하는 것이에요.,what,which,that,what,1,A: The idea is what sparks creativity. B: The method is what builds confidence. A: The result is what everyone admires. B: The effort is what defines success.,A: 그 아이디어는 창의력을 불러일으키는 것이에요. B: 그 방법은 자신감을 심어주는 것이에요. A: 그 결과는 모두가 감탄하는 것이에요. B: 그 노력은 성공을 정의하는 것이에요.
접속사 as를 사용할 수 있어요.,"___ the internet expands, we discover new opportunities.","인터넷이 확장되면서, 우리는 새로운 기회를 발견해요.",If,As,Though,As,2,"___ mobile apps improve, our daily tasks become easier.","모바일 앱이 개선되면서, 우리의 일상 업무가 더 쉬워요.",As,If,Though,As,1,"A: As the day brightens, do you go jogging? B: Yes, I always catch the sunrise. A: As the rain starts, do you read a book? B: Yes, I love the sound of rain.","A: 날이 밝아지면서, 조깅하러 가세요? B: 네, 저는 항상 일출을 보러 나가요. A: 비가 오기 시작하면서, 책을 읽으세요? B: 네, 비 오는 소리를 좋아해요."
가정법 과거를 사용할 수 있어요.,I wish I ___ see the palace in person.,나는 궁전을 직접 볼 수 있기를 바래요.,can,could,would,could,2,"If I ___ there, I would learn about traditional art.",내가 그곳에 있었더라면 전통 예술에 대해 배웠을 거예요.,were,was,are,were,1,"A: If you were taller, would you try rock climbing? B: I would try rock climbing if I were taller. A: If it were warmer, would you go swimming? B: I would go swimming if it were warmer.","A: 만약 키가 더 컸다면, 암벽 등반에 도전하실래요? B: 키가 더 컸다면, 암벽 등반에 도전할 거예요. A: 만약 날씨가 더 따뜻하다면, 수영하러 가실래요? B: 날씨가 더 따뜻하다면, 수영하러 갈 거예요."
관계대명사 what를 사용할 수 있어요.,They achieved ____ they hoped.,그들은 바랐던 것을 이루었어요.,which,what,that,what,2,She found ____ she liked.,그녀는 좋아했던 것을 찾았어요.,what,which,that,what,1,"A: Did they achieve what they envisioned? B: Yes, they fulfilled what they dreamed. A: Have you tried what everyone recommended? B: Indeed, I attempted what was suggested.","A: 그들이 상상했던 것을 이루었어요? B: 네, 그들이 꿈꿨던 것을 성취했어요. A: 모두가 추천한 것을 시도해보았어요? B: 네, 제안된 것을 시도했어요."
조동사 수동태를 사용할 수 있어요.,Organic waste ___ turned into energy easily.,유기 폐기물은 쉽게 에너지로 전환될 수 있어요.,should be,can be,could be,can be,2,Plastic bottles ___ recycled quickly.,플라스틱 병은 빠르게 재활용될 수 있어요.,can be,is being,may be,can be,1,A: How can these fabrics be recycled? B: They can be transformed into insulation material. A: When can the museum be cleaned? B: It can be maintained by experts.,A: 이 천들은 어떻게 재활용될 수 있어요? B: 단열재로 변환될 수 있어요. A: 박물관은 언제 청소될 수 있어요? B: 전문가들에 의해 관리될 수 있어요.
It ~ that 강조를 사용할 수 있어요.,It was a beautiful memory that we ________.,그것은 우리가 소중히 여겼던 아름다운 기억이었어요.,cherishes,cherished,cherish,cherished,2,It was an amazing event that ________ us together.,그것은 우리를 하나로 모은 놀라운 이벤트였어요.,bring,brings,brought,brought,3,"A: Was it a charming festival that you attended? B: Yes, it was a delightful event that we cherished. A: Was it an extraordinary lecture that you listened to? B: Yes, it was an engaging talk that impressed us.","A: 매력적인 축제에 참석하셨어요? B: 네, 우리가 소중히 여겼던 즐거운 행사였어요. A: 특별한 강의를 들으셨어요? B: 네, 인상 깊게 들었던 흥미로운 강의였어요."
접속사 since를 사용하여 원인과 결과를 연결하는 문장을 만들 수 있어요.,I took an umbrella ___ it looked like rain.,비가 올 것 같아서 우산을 가져갔어요.,if,since,while,since,2,She finished her homework early ___ she wanted to read a book.,책을 읽고 싶어서 숙제를 일찍 끝냈어요.,if,while,since,since,3,A: Why did you buy that jacket? B: I bought it since it was on sale. A: Why does he study so late? B: He studies until midnight since he has an exam tomorrow.,A: 왜 그 재킷을 샀어요? B: 세일이어서 샀어요. A: 왜 그는 그렇게 늦게까지 공부해요? B: 내일 시험이 있어서 공부해요.
의문사 + to부정사를 사용할 수 있어요.,I didn’t know ___ my homework.,나는 언제 숙제를 시작해야 하는지 몰랐어요.,where to start,when to start,how to start,when to start,2,He asked ___ the tricky problem.,그는 까다로운 문제를 어떻게 풀어야 하는지 물었어요.,how to solve,where to solve,when to solve,how to solve,1,A: I wondered when to start my workout. B: I wasn't sure how to plan my exercise. A: Where to find a good gym? B: I asked how to choose the right program.,A: 언제 운동을 시작해야 하는지 궁금했어요? B: 어떻게 운동 일정을 계획해야 하는지 잘 몰랐어요. A: 좋은 헬스장을 어디서 찾을 수 있는지 아세요? B: 어떻게 적절한 프로그램을 선택해야 하는지 물었어요.
환경 보호를 위한 문장을 사용할 수 있어요.,______ trees to grow green spaces.,나무를 심어 푸른 공간을 만들어요.,Plan,Plant,Plot,Plant,2,______ parks to bring smiles to everyone.,공원을 설계하여 모두에게 미소를 선사해요.,Design,Deline,Desing,Design,1,A: What did you do after class? B: I planted roses in my garden. A: How did you design the new poster? B: I designed a bright poster for the event.,A: 수업 후에 무엇을 했어요? B: 정원에 장미를 심었어요. A: 새로운 포스터를 어떻게 설계했어요? B: 행사에 맞게 밝은 포스터를 설계했어요.
접속사 while를 사용할 수 있어요.,Some birds sing ___ they fly.,어떤 새들은 날면서 노래해요.,if,while,because,while,2,Some children laugh ___ they play.,어떤 아이들은 놀면서 웃어요.,while,if,because,while,1,A: I read a novel while waiting for the bus. B: It made the waiting time pleasant. A: He listens to jazz while cooking dinner. B: It boosts his creativity.,A: 버스를 기다리는 동안 소설을 읽었어요? B: 기다림이 즐거웠어요. A: 그는 저녁을 준비하면서 재즈를 들었어요? B: 그 덕분에 창의력이 향상됐어요.
과거완료를 사용할 수 있어요.,The report mentioned that Martin Luther King ____ given a famous speech.,보고서에서는 마틴 루터 킹이 유명한 연설을 했었어요.,gave,had given,has given,had given,2,The teacher explained that the researcher ____ a new method.,선생님은 연구자가 새로운 방법을 발견했었어요.,had discovered,discovered,has discovered,had discovered,1,"A: Did you know that the director had approved the proposal? B: Yes, he had sent it to the board before the meeting. A: Have you heard that the baker had prepared a special cake? B: Yes, he had decorated it perfectly for the celebration.","A: 그 감독이 제안을 승인했었어요? B: 네, 그는 회의 전에 그것을 보냈었어요. A: 빵집 주인이 특별한 케이크를 준비했었어요? B: 네, 그는 파티 전에 그것을 꾸몄었어요."
관계부사를 사용할 수 있어요.,I will talk ___,선생님께서 준비되시면 제가 말해요.,because my teacher is ready,when my teacher is ready,which my teacher is ready,when my teacher is ready,2,They listen carefully ___,수업이 조용할 때 그들은 주의 깊게 들어요.,when the class is quiet,because the class is quiet,where the class is quiet,when the class is quiet,1,"A: Will you start your art project when the studio opens? B: Yes, I will start your art project when the studio opens. A: Do you enjoy puzzles when you have free time? B: Yes, I enjoy puzzles when I have free time.","A: 스튜디오가 열리면 미술 프로젝트를 시작할 거예요? B: 네, 스튜디오가 열리면 미술 프로젝트를 시작해요. A: 여가 시간에 퍼즐을 즐기세요? B: 네, 여가 시간에 퍼즐을 즐겨요."
현재완료진행을 사용할 수 있어요.,I've ___ exploring the mountains to learn about herbs.,나는 약초에 대해 배우기 위해 산을 탐험해 왔어요.,have been exploring,explored,am exploring,have been exploring,1,They ___ observing plants in the garden for several years.,그들은 몇 년 동안 정원에서 식물을 관찰해 왔어요.,have been observing,are observing,observed,have been observing,1,A: What have you been doing in the park? B: I have been sketching the scenery. A: How long have you been practicing guitar? B: I have been playing for three years.,A: 공원에서 무엇을 하셨어요? B: 저는 풍경을 스케치해 왔어요. A: 기타 연습은 얼마나 하셨어요? B: 저는 3년 동안 연습해 왔어요.
과거완료를 사용할 수 있어요.,"When I was seventeen, my parents ___ chosen a new school for me.","내가 열일곱 살 때, 부모님께서 이미 새로운 학교를 선택하셨어요.",has already chosen,had already chosen,had already choose,had already chosen,2,"Before I finished middle school, my teacher ___ emphasized the importance of our history.","내가 중학교를 마치기 전에, 선생님께서 이미 우리 역사의 중요성을 강조하셨어요.",had already emphasized,had already emphasize,has already emphasized,had already emphasized,1,A: When did you realize your friend had already left? B: I remembered he had already left before I called. A: When did you notice that the store had already closed? B: I found out it had already closed as soon as I arrived.,A: 언제 친구가 이미 떠난 것을 알게 되었어요? B: 전화를 걸기 전에 친구가 이미 떠난 것을 기억했어요. A: 언제 가게가 이미 닫힌 것을 알게 되었어요? B: 도착하자마자 가게가 이미 닫힌 것을 알게 되었어요.
