,textbook ID,학년,출판사,교육과정,Lesson,Title,DESCRIPTION,KEY_EXPRESSION,KEY_EXPRESSION_KOR,SUB_EXPRESSION,학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
124,907,중3,천재(정),2015,8,Make Peace with Others,"Calm down ~ 를 활용해 화냄에 응대하기.
","A: Calm down!
","A: 진정해!
","A: Take it easy.
A: Let’s talk about this calmly.
B: Please try to relax.
","화가 난 상황에서 'Calm down!' 같은 표현을 사용할 수 있어요.
분노를 표현하는 상대에게 차분하게 응대하는 서브 표현도 익혀요.",A: ______!,A: 진정해!,Relax!,Calm down!,Keep quiet!,Calm down!,2,A: ______ it easy.,A: 천천히 해.,Talk,Take,Leave,Take,2,A: Please calm down! B: I understand you’re upset. A: Let's take it easy and talk through this.,A: 제발 진정해! B: 네가 화난 걸 알겠어. A: 천천히 하면서 이 문제를 이야기해보자.
125,908,중3,YBM(박),2015,1,All About Me,"most, favorite을 활용해 가장 좋아하는 것 말하기.
","What I like most is traveling.
","내가 가장 좋아하는 것은 여행하는 거야.
","My favorite thing to do is ().
I enjoy ().
I like/love ().
","most, favorite을 활용해 가장 좋아하는 것 말하기.
Use 'most' and 'favorite' to talk about what you like the most.",What I like ___ is traveling.,내가 가장 좋아하는 것은 여행이다.,really,most,least,most,2,My ___ thing to do is reading.,내가 가장 좋아하는 할 일은 독서이다.,ordinary,average,favorite,favorite,3,A: What I like most is reading. B: That sounds interesting! A: My favorite thing to do is exploring new cafes. B: I enjoy that idea too.,A: 내가 가장 좋아하는 것은 독서야. B: 정말 흥미롭네! A: 내가 가장 좋아하는 할 일은 새로운 카페를 탐방하는 거야. B: 나도 그 아이디어가 좋아.
126,908,중3,YBM(박),2015,2,Experience Different Cultures!,"Make sure you don’t ~ 를 활용해 경고하기.
","Make sure you don’t forget your passport.
","여권 잊지 않도록 해.
","Be careful not to ().
Don’t forget to avoid ().
Please ensure you don’t ().
","올바른 경고 표현을 사용할 수 있어요.
Make sure you don't forget your passport 를 활용하여 경고할 수 있어요.",Make sure you don’t ___ your passport.,여권을 잊지 마세요.,miss,forget,leave,forget,2,Please ensure you don’t ___ your passport.,여권을 잊지 마세요.,ignore,forget,miss,forget,2,A: Make sure you don't forget your ticket. B: Thanks for the reminder! A: Please ensure you don't misplace it. B: I will keep it safe.,A: 티켓을 잊지 마세요. B: 상기시켜줘서 고마워요! A: 티켓을 잘 보관하세요. B: 안전하게 보관할게요.
127,908,중3,YBM(박),2015,3,"Future Dreams, Future Jobs","It seems to me ~ 를 활용해 의견 표현하기.
","It seems to me that she is very talented.
","내 생각에는 그녀가 매우 재능 있는 것 같아.
","I think that ().
In my view, ().
In my opinion, ().
","의견 표현 문장을 만들 수 있어요.
It seems to me ~ 를 활용해 의견 표현할 수 있어요.",___ that she is very talented.,내가 보기에는 그녀는 매우 재능이 있어 보인다.,I suppose,It seems to me,Honestly,It seems to me,2,___ that she is very talented.,내 생각에는 그녀는 매우 재능이 있어 보인다.,I believe that,I think that,I feel that,I think that,2,"A: It appears to me that the task is challenging. B: Really? I think that the task is exciting. A: Yes, every part of the assignment is unique.","A: 내 생각에는 이 과제가 도전적이에요. B: 정말? 내 생각에는 이 과제가 흥미로워요. A: 맞아요, 모든 부분이 독특해요."
128,908,중3,YBM(박),2015,4,Are You a Digital Citizen?,"You’re not supposed to ~ 를 활용해 불허하기.
","You’re not supposed to park here.
","여기에 주차하면 안 돼.
","You should not ().
You must not ().
","불허하기 표현을 사용할 수 있어요.
You can express disapproval using 'not supposed to' and similar expressions.",You’re not supposed to ___ here.,여기 주차하면 안 돼.,sleep,park,read,park,2,You ___ not ().,이렇게 하면 안 돼.,will,could,should,should,3,"A: You’re not supposed to run in the hall. B: Oops, I forgot about that rule. A: You should not make noise in class. B: I understand, I will keep quiet.","A: 복도에서 뛰면 안 돼. B: 어, 그 규칙을 잊고 있었어. A: 수업 중에 소음을 내면 안 돼. B: 알았어, 조용히 할게."
129,908,중3,YBM(박),2015,5,Love for My Country,"I’m looking forward to ~ 를 활용해 희망∙기대 표현하기.
","A: I’m looking forward to the concert.
","A: 나는 그 콘서트가 기대돼.
","A: I can’t wait for ().
A: I’m excited about ().
A: I’m eager to ().
","희망과 기대를 표현하는 문장을 사용할 수 있어요.
I’m looking forward to ~ 를 활용해 희망∙기대를 표현할 수 있어요.",A: I'm ______ to the concert.,A: 나는 콘서트를 기대하고 있어.,excited about,looking forward,waiting for,looking forward,2,A: I ______ for the concert.,A: 나는 콘서트를 손꼽아 기다리고 있어.,won't wait,can't wait,don't wait,can't wait,2,"A: I’m looking forward to the movie tonight. B: That sounds really exciting! A: I can’t wait for the premiere. B: I know, it’s going to be amazing.","A: 나는 오늘 밤 영화를 기대하고 있어. B: 정말 신나겠다! A: 시사회가 기다려져. B: 그래, 정말 멋질 거야."
130,908,중3,YBM(박),2015,6,Meet the World,"I suggest ~ 를 활용해 제안∙권유하기.
","I suggest going to the museum this weekend.
","이번 주말에 박물관에 가는 것을 제안해.
","You'd better ().
I think you should/ought to ().
Would you like to ()?
","제안과 권유를 표현할 수 있어요.
Be able to express suggestions and invitations using 'I suggest ...'",I _____ going to the museum this weekend.,이번 주말에 박물관에 가자고 제안해.,recommend,think,suggest,suggest,3,_____ visit the museum with me?,박물관에 같이 가실래요?,I think you should/ought to,You'd better,Would you like to,Would you like to,3,"A: I suggest going to the park tomorrow. B: That sounds like a great idea! A: Would you like to join me for a walk? B: Sure, I'd love to.",A: 내일 공원에 가자고 제안해. B: 좋은 생각이야! A: 산책하러 같이 갈래? B: 물론이지.
131,908,중3,YBM(박),2015,7,How to Get Along with People,"appreciate ~ 를 활용해 감사하기.
","I really appreciate your help.
","네 도움에 정말 감사해.
","Thanks a lot for ().
I’m grateful for ().
Thank you for ().
","감사의 표현을 사용할 수 있어요.
appreciate ~ 를 활용한 감사의 마음 표현을 익힐 수 있어요.",I really ____ your help.,정말 당신의 도움에 감사해요.,applaud,appreciate,celebrate,appreciate,2,I’m ____ for your guidance.,당신의 조언에 감사합니다.,excited,grateful,happy,grateful,2,A: I truly appreciate your assistance on this project. B: I’m grateful for your support throughout the work.,A: 이 프로젝트에서 당신의 도움에 진심으로 감사해요. B: 작업 내내 당신의 지원에 감사했습니다.
132,908,중3,YBM(박),2015,8,Have Fun with Art!,"How do you like ~ 를 활용해 만족이나 불만족에 대해 묻기.
","How do you like your new job?
","너의 새 직장은 어때?
","Are you happy with ()?
Are you satisfied with ()?
A: What’s your opinion on ()?
B: I think it’s great / not that good.
","만족이나 불만족에 대해 물어볼 수 있어요.
Using 'How do you like ~' to ask about satisfaction or dissatisfaction.",How do you like your new _____?,너의 새 직장은 어때?,car,job,house,job,2,Are you _____ with your new job?,너는 네 새 직장에 만족하니?,tired,satisfied,hungry,satisfied,2,A: How do you like your new office? B: It's quite impressive. A: Are you satisfied with the work environment? B: I believe it's comfortable.,A: 너의 새 사무실은 어때? B: 꽤 인상적이야. A: 업무 환경에 만족하니? B: 충분히 편안하다고 생각해.
133,908,중3,YBM(박),2015,9,"You Can Do It, Too","I wish ~ 를 활용해 바람∙소원 말하기.
","I wish I could travel the world.
","나는 세계 여행을 할 수 있으면 좋겠어.
","I want to ().
I'd like to ().
I look forward to ().
I'm looking forward to ().
","I wish ~를 활용해 자신의 바람이나 소원을 표현할 수 있어요.
I wish I could travel the world.와 같은 표현을 사용하여 자신의 소원을 말할 수 있어요.",___ I could travel the world.,나는 세계를 여행할 수 있기를 바래요.,I'm hoping,I wish,I want,I wish,2,___ learn Spanish.,나는 스페인어를 배우고 싶어.,I'm looking forward to,I want to,I look forward to,I want to,2,"A: I wish I could explore outer space. B: That sounds really adventurous! A: I want to visit Mars one day. B: Wow, that's an exciting dream.","A: 나는 우주를 탐험할 수 있기를 바래. B: 정말 모험적이야! A: 언젠가 화성에 가고 싶어. B: 와, 정말 흥미로운 꿈이야."
134,909,중3,YBM(송),2015,1,Passion for Life,"Have you heard of ~ 를 활용해 알고 있는지 묻기.
","A: Have you heard of this new book?
B: Yes, I have. I heard that she taught herself to play.
","A: 이 새 책에 대해 들어본 적 있어?
B: 응, 들어봤어. 그녀가 독학으로 배웠다고 들었어.
","A: Do you know about ()?
B: Yes, I do.
A: Are you familiar with ()?
B: Yes, I’ve heard that ().
","알고 있는지 묻는 표현을 사용할 수 있어요.
Use 'have you heard of' and 'do you know about' expressions to ask if someone is aware of something.","A: ______ this new book? B: Yes, I have. I heard that she taught herself to play.",이 새로운 책에 대해 들어본 적 있어?,Do you know of,Have you heard of,Did you hear of,Have you heard of,2,"A: Do you ______ about this topic? B: Yes, I do.",이 주제에 대해 알고 있어?,hear,see,know,know,3,"A: Have you heard of this interesting movie? B: Yes, I have. I heard that she directed it herself. A: Do you know about the upcoming event? B: Yes, I do.","A: 이 흥미로운 영화에 대해 들어본 적 있어? B: 응, 들어봤어. 그녀가 직접 감독했다고 들었어. A: 다가오는 행사에 대해 알고 있어? B: 응, 알고 있어."
135,909,중3,YBM(송),2015,2,Teens' Worries,"Don’t worry ~ 를 활용해 안심시키기.
","A: I’m worried about making friends at my new school.
B: Don’t worry. I’m sure you’ll make a lot of friends there.
","A: 새 학교에서 친구를 사귈 수 있을까 걱정돼.
B: 걱정하지 마. 분명 많은 친구를 사귈 수 있을 거야.
","A: I’m nervous about ().
B: Don’t stress, everything will be fine.
A: I’m concerned about ().
B: It’ll work out. Trust yourself.
","'Don’t worry' 표현을 사용하여 안심시킬 수 있어요.
You can use the 'Don’t worry' expression to comfort someone.",A: I’m worried about making friends at my new school. B: ______ . I’m sure you’ll make a lot of friends there.,A: 새 학교에서 친구 사귀는 게 걱정이 돼. B: 걱정하지 마. 분명 많은 친구를 사귈 거야.,Be cautious,Don’t worry,Be optimistic,Don’t worry,2,"A: I’m _______ about my project. B: Don’t stress, everything will be fine.","A: 내 프로젝트 때문에 긴장돼. B: 걱정하지 마, 모든 게 잘 될 거야.",excited,nervous,bored,nervous,2,"A: I’m worried about joining the new club. B: Don’t worry. I’m sure you’ll have a great time. A: I’m nervous about performing at the talent show. B: Don’t stress, you’re going to do amazing.","A: 새 동아리에 들어가는 게 걱정돼. B: 걱정하지 마. 분명 즐거운 시간을 보낼 거야. A: 탤런트쇼에서 공연하는 게 긴장돼. B: 걱정하지 마, 넌 멋지게 할 거야."
136,909,중3,YBM(송),2015,3,"Healthy Living, a Happy Life","I should have ~ 를 활용해 안타까움, 후회 표현하기.
","A: Your bag is too small.
B: Yes. I should have bought a bigger one.
","A: 네 가방 너무 작다.
B: 맞아. 더 큰 걸 샀어야 했어.
","A: I regret not ().
B: I feel the same way.
A: I wish I had ().
B: It’s okay, next time will be better.
","I should have ~ 표현을 사용해서 후회와 안타까움을 표현할 수 있어요.
I regret not ~와 I wish I had ~를 활용하여 아쉬운 마음을 나타낼 수 있어요.",Yes. I ______ a bigger one.,응. 나는 더 큰 것을 샀어야 했어.,could have bought,should have bought,would have bought,should have bought,2,A: I regret not ______.,나는 더 큰 것을 사지 않은 것을 후회해.,choosing a smaller one,buying a bigger one,purchasing a larger bag,buying a bigger one,2,"A: Your phone is outdated. B: Yes, I should have bought a newer model. A: I regret not upgrading mine earlier. B: It's okay, next time will be better.","A: 네 핸드폰은 구형이야. B: 응, 더 최신 모델을 샀어야 했어. A: 내 것을 교체하지 않은 것이 후회돼. B: 괜찮아, 다음번에는 업그레이드할게."
137,909,중3,YBM(송),2015,4,Safety First,"조동사를 활용해 가능성 정도 표현하기.
","She can solve this problem.
","그녀는 이 문제를 해결할 수 있어.
","() could ().
() might ().
","조동사를 활용해 가능성 정도를 표현할 수 있어요.
You can express degree of possibility using modal verbs.",She ___ solve this problem.,그녀는 이 문제를 해결할 수 있어요.,may,can,will,can,2,She ___ solve this problem.,그녀는 이 문제를 해결할 수 있을지도 몰라요.,might,could,should,could,2,A: He can finish his homework quickly. B: That's impressive! A: He might also help others. B: I hope so!,A: 그는 숙제를 빨리 끝낼 수 있어. B: 대단하네! A: 그는 다른 사람들을 도울 수 있을지도 몰라. B: 그랬으면 좋겠어!
