,"*중고등1200 교육부 지정 영단어의 영어 데이터 > 워드P에서 해당 단어의 모든 다의어 리스트업
*중등 교과서 영단어의 영어 데이터 > 워드P에서 해당 단어의 모든 다의어 리스트업",,,,,,,,,,,,,,,
중등교과서,4530,,,greenery,"녹색 나뭇잎,화초",2,명사,13112,19242,[grí:nəri],,,FALSE,,monster,WordText='monster' OR 
중등교과서,4531,,,greenhouse,온실,2,명사,11332,15265,[grí:nhàus],,,FALSE,,month,WordText='month' OR 
중등교과서,4532,,,grocery,식료잡화점,2,명사,2072,3398,[gróusəri],,,TRUE,,moon,WordText='moon' OR 
중등교과서,4533,,,grocery,식료품,2,명사,5380,20427,[gróusəri],,,TRUE,,moon cake,WordText='moon cake' OR 
중등교과서,4534,,,grocery shopping,장보기,2,명사,1901,28687,,,,FALSE,,moonlight,WordText='moonlight' OR 
중등교과서,4535,,,ground,(배를) 좌초시키다,1,동사,15452,23074,[gráund],,,FALSE,,mop,WordText='mop' OR 
중등교과서,4536,,,ground,(연구 등의) 분야,2,명사,1031,23073,[gráund],,,FALSE,,more,WordText='more' OR 
중등교과서,4537,,,ground,"이유,근거",2,명사,6624,24510,[gráund],,,FALSE,,more and more,WordText='more and more' OR 
중등교과서,4538,,,ground,"기반,바탕",2,명사,7913,30606,[graund],,,FALSE,,more than,WordText='more than' OR 
중등교과서,4539,,,ground,땅,2,명사,10641,1665,[gráund],,,FALSE,,morning,WordText='morning' OR 
중등교과서,4540,,,ground,"마당,운동장",2,명사,12073,25672,[gráund],,,FALSE,,Moroccan,WordText='Moroccan' OR 
중등교과서,4541,,,ground,찌꺼기,2,명사,13306,20429,[gráund],,,FALSE,,mosquito,WordText='mosquito' OR 
중등교과서,4542,,,ground,갈아진,3,형용사,127,21344,[gráund],,,FALSE,,most,WordText='most' OR 
중등교과서,4543,,,group,분류하다,1,동사,8383,31001,[gruːp],,,FALSE,,mostly,WordText='mostly' OR 
중등교과서,4544,,,group,집단,2,명사,14407,5572,[grú:p],,,FALSE,,moth,WordText='moth' OR 
중등교과서,4545,,,grow,성장하다,1,동사,1858,3101,[gróu],,,FALSE,,mother,WordText='mother' OR 
중등교과서,4546,,,grow,재배하다,1,동사,5378,18448,[gróu],,,FALSE,,motivate,WordText='motivate' OR 
중등교과서,4547,,,grow,기르다,1,동사,7190,16859,[gróu],,,FALSE,,motive,WordText='motive' OR 
중등교과서,4548,,,grow up,"성장하다,자라나다",9,숙어/관용어,9605,10894,,,,FALSE,,motto,WordText='motto' OR 
중등교과서,4549,,,growl,으르렁거리다,1,동사,2642,16860,[grául],,,FALSE,,mount,WordText='mount' OR 
중등교과서,4550,,,growl,꼬르륵 소리가 나다,1,동사,9337,20430,[grául],,,FALSE,,mountain,WordText='mountain' OR 
중등교과서,4551,,,guess,"추측하다,알아맞히다",1,동사,3468,5759,[gés],,,FALSE,,mountain range,WordText='mountain range' OR 
중등교과서,4552,,,guesthouse,여행자용 숙소,2,명사,12381,16861,[gésthàus],,,FALSE,,mouse,WordText='mouse' OR 
중등교과서,4553,,,guidebook,안내서,2,명사,1704,17480,[gáidbùk],,,FALSE,,mouth,WordText='mouth' OR 
중등교과서,4554,,,guideline,지침,2,명사,3295,5483,[gáidlàin],,,FALSE,,move,WordText='move' OR 
중등교과서,4555,,,guitarist,기타 연주자,2,명사,12382,16862,[gitá:rist],,,FALSE,,move around,WordText='move around' OR 
중등교과서,4556,,,guy,"남자,녀석",2,명사,12014,16266,[gái],,,FALSE,,move away,WordText='move away' OR 
중등교과서,4557,,,gym,운동,2,명사,2533,19610,[dʒím],,,FALSE,,move into,WordText='move into' OR 
중등교과서,4558,,,gym,체육관,2,명사,3430,5701,[dʒím],,,FALSE,,moved,WordText='moved' OR 
중등교과서,4559,,,habit,"버릇,습관",2,명사,2019,3326,[hǽbit],,,FALSE,,movement,WordText='movement' OR 
중등교과서,4560,,,hair,"머리카락,털",2,명사,3579,5942,[hέər],,,FALSE,,movie,WordText='movie' OR 
중등교과서,4561,,,hairband,머리띠,2,명사,12261,16542,[hέərbænd],,,FALSE,,much,WordText='much' OR 
중등교과서,4562,,,haircut,이발,2,명사,6736,14600,[hέərkʌ̀t],,,FALSE,,muddy,WordText='muddy' OR 
중등교과서,4563,,,hairpin,머리핀,2,명사,11338,15271,[hέərpìn],,,FALSE,,mudflat,WordText='mudflat' OR 
중등교과서,4564,,,hairy,털이 많은,3,형용사,3579,18993,[hέəri],,,FALSE,,multiple,WordText='multiple' OR 
중등교과서,4565,,,haka,마오리족의 전통 전쟁 춤,2,명사,3592,31561,[hάːkaː],,,FALSE,,multiply,WordText='multiply' OR 
중등교과서,4566,,,hallway,복도,2,명사,1505,2450,[hɔ́:lwèi],,,FALSE,,music,WordText='music' OR 
중등교과서,4567,,,ham,햄,2,명사,6913,13916,[hǽm],,,FALSE,,musical,WordText='musical' OR 
중등교과서,4568,,,hamburger,햄버거,2,명사,5289,9745,[hǽmbə̀:rgər],,,FALSE,,musical instrument,WordText='musical instrument' OR 
중등교과서,4569,,,hammer,"망치로 치다,탕탕 두들기다",1,동사,10027,25928,[hǽmər],,,FALSE,,must,WordText='must' OR 
중등교과서,4570,,,hammer,망치,2,명사,1136,1825,[hǽmər],,,FALSE,,myth,WordText='myth' OR 
중등교과서,4571,,,hamster,햄스터,2,명사,11340,15273,[hǽmstər],,,FALSE,,name,WordText='name' OR 
중등교과서,4572,,,hand,건네주다,1,동사,4636,19612,[hǽnd],,,FALSE,,name after,WordText='name after' OR 
중등교과서,4573,,,hand,(도움의) 손길,2,명사,977,17181,[hǽnd],,,FALSE,,nap,WordText='nap' OR 
중등교과서,4574,,,hand,손,2,명사,1933,3198,[hǽnd],,,FALSE,,narrator,WordText='narrator' OR 
중등교과서,4575,,,hand,시계 바늘,2,명사,1937,26074,[hǽnd],,,FALSE,,national,WordText='national' OR 
중등교과서,4576,,,handkerchief,손수건,2,명사,1939,3204,[hǽŋkərʧif],,,FALSE,,native,WordText='native' OR 
중등교과서,4577,,,handlebar,자전거핸들,2,명사,10391,14047,[hǽndlbà:r],,,FALSE,,natural,WordText='natural' OR 
중등교과서,4578,,,hands-free,손을 쓸 필요가 없는,3,형용사,13035,18995,[hǽndz-frì:],,,FALSE,,natural resources,WordText='natural resources' OR 
중등교과서,4579,,,handwriting,"글씨,친필",2,명사,7027,14606,[hǽndràitiŋ],,,FALSE,,nature,WordText='nature' OR 
중등교과서,4580,,,handwritten,손으로 쓴,2,명사,2886,28980,[hǽndrìtn],,,FALSE,,navigate,WordText='navigate' OR 
중등교과서,4581,,,handy,"유용한,편리한",3,형용사,11042,6952,[hǽndi],,,FALSE,,near,WordText='near' OR 
중등교과서,4582,,,hang,"걸다,매달다",1,동사,222,335,[hǽŋ],,,FALSE,,nearby,WordText='nearby' OR 
중등교과서,4583,,,hang out,"어울리다,놀다",9,숙어/관용어,439,14607,,,,FALSE,,nearly,WordText='nearly' OR 
중등교과서,4584,,,hang out with,~와 어울리다,9,숙어/관용어,439,14608,,,,FALSE,,necessity,WordText='necessity' OR 
중등교과서,4585,,,hanger,옷걸이,2,명사,10366,14020,[hǽŋər],,,FALSE,,neck,WordText='neck' OR 
중등교과서,4586,,,happily,행복하게,4,부사,3833,14610,[hǽpili],,,FALSE,,need,WordText='need' OR 
중등교과서,4587,,,happiness,행복,2,명사,3833,6345,[hǽpinis],,,FALSE,,negative,WordText='negative' OR 
중등교과서,4588,,,happy,행복한,3,형용사,3833,6347,[hǽpi],,,FALSE,,neighborhood,WordText='neighborhood' OR 
중등교과서,4589,,,hard,열심히,2,명사,1557,16662,[há:rd],,,FALSE,,neighbour,WordText='neighbour' OR 
중등교과서,4590,,,hard,딱딱한,3,형용사,848,16864,[há:rd],,,FALSE,,never,WordText='never' OR 
중등교과서,4591,,,hard,"어려운,딱딱한",3,형용사,2279,3737,[há:rd],,,FALSE,,nevertheless,WordText='nevertheless' OR 
중등교과서,4592,,,hard,(표정이) 굳은,3,형용사,12903,18455,[há:rd],,,FALSE,,new,WordText='new' OR 
중등교과서,4593,,,hard,세게,4,부사,1052,28391,[haːrd],,,FALSE,,New Zealander,WordText='New Zealander' OR 
중등교과서,4594,,,hard,"많이,심하게",4,부사,6385,26044,[há:rd],,,FALSE,,newspaper,WordText='newspaper' OR 
중등교과서,4595,,,hardly,거의 ~않다,4,부사,8006,297,[há:rdli],,,FALSE,,newspepr,WordText='newspepr' OR 
중등교과서,4596,,,harmful,해로운,3,형용사,3821,6323,[há:rmfəl],,,FALSE,,next,WordText='next' OR 
중등교과서,4597,,,harmony,"조화,화합",2,명사,2364,5235,[há:rməni],,,FALSE,,next to,WordText='next to' OR 
중등교과서,4598,,,harsh,"가혹한,혹독한",3,형용사,7802,136,[há:rʃ],,,FALSE,,nice,WordText='nice' OR 
중등교과서,4599,,,harsh,황량한,3,형용사,8528,20920,[há:rʃ],,,FALSE,,nickname,WordText='nickname' OR 
중등교과서,4600,,,hasty,서두르는,3,형용사,7905,3001,[héisti],,,FALSE,,night,WordText='night' OR 
중등교과서,4601,,,hat,모자,2,명사,1202,1945,[hǽt],,,FALSE,,night view,WordText='night view' OR 
중등교과서,4602,,,hate,미워하다,1,동사,1306,2104,[héit],,,FALSE,,no,WordText='no' OR 
중등교과서,4603,,,hate,증오,2,명사,4259,25674,[héit],,,FALSE,,no longer,WordText='no longer' OR 
중등교과서,4604,,,have,먹다,1,동사,1155,21699,[hǽv; həv],,,FALSE,,noble,WordText='noble' OR 
중등교과서,4605,,,have,(수업이) 있다,1,동사,5552,27388,"[həv, əv, ; hǽv]",,,FALSE,,nobleman,WordText='nobleman' OR 
중등교과서,4606,,,have,"(행사를)하다,열다",1,동사,8510,29160,[hǽv; həv],,,FALSE,,nobody,WordText='nobody' OR 
중등교과서,4607,,,have,가지다,1,동사,10705,4401,[hǽv; həv],,,FALSE,,nod,WordText='nod' OR 
중등교과서,4608,,,have a black eye,눈 주위에 멍이 들다,9,숙어/관용어,3555,26472,,,,FALSE,,noisy,WordText='noisy' OR 
중등교과서,4609,,,have a hard time,힘든 시간을 보내다,9,숙어/관용어,4206,27466,,,,FALSE,,non-profit,WordText='non-profit' OR 
중등교과서,4610,,,have a hard time,~하는 데 어려움을 겪다,9,숙어/관용어,4206,31115,,,,FALSE,,nonsense,WordText='nonsense' OR 
중등교과서,4611,,,have a look,~을 (한 번) 보다,9,숙어/관용어,1480,27459,,,,FALSE,,noodle,WordText='noodle' OR 
중등교과서,4612,,,have a runny nose,콧물이 나다,9,숙어/관용어,7613,12880,,,,FALSE,,normal,WordText='normal' OR 
중등교과서,4613,,,have difficulty (in) ~ing,~하는데 어려움을 겪다,9,숙어/관용어,9918,10933,,,,FALSE,,normally,WordText='normally' OR 
중등교과서,4614,,,have fun,재미있게 놀다,9,숙어/관용어,9781,12901,,,,FALSE,,north,WordText='north' OR 
중등교과서,4615,,,have fun,즐거운 시간을 보내다,9,숙어/관용어,9781,25679,,,,FALSE,,northern,WordText='northern' OR 
중등교과서,4616,,,have to,~해야만 한다,9,숙어/관용어,9867,12913,,,,FALSE,,Northern Lights,WordText='Northern Lights' OR 
중등교과서,4617,,,he,그는,5,대명사,10616,822,[hí:],,,FALSE,,nose,WordText='nose' OR 
중등교과서,4618,,,head,향하다,1,동사,8437,16866,[héd],,,FALSE,,not,WordText='not' OR 
중등교과서,4619,,,head,헤딩하다,1,동사,16549,29138,[héd],,,FALSE,,not any more,WordText='not any more' OR 
중등교과서,4620,,,head,머리,2,명사,1153,1860,[héd],,,FALSE,,not ~ anymore,WordText='not ~ anymore' OR 
중등교과서,4621,,,head,우두머리,2,명사,2513,17828,[héd],,,FALSE,,not only ~ but also,WordText='not only ~ but also' OR 
중등교과서,4622,,,headache,두통,2,명사,8434,1612,[hédèik],,,FALSE,,note,WordText='note' OR 
중등교과서,4623,,,headband,머리띠,2,명사,12261,17187,[hédbænd],,,FALSE,,nothing,WordText='nothing' OR 
중등교과서,4624,,,hearing,청력,2,명사,12721,17829,[híəriŋ],,,FALSE,,novel,WordText='novel' OR 
중등교과서,4625,,,hearing aid,보청기,2,명사,12906,18467,[híəriŋ-èid],,,FALSE,,novelist,WordText='novelist' OR 
중등교과서,4626,,,heart,심장,2,명사,2118,3489,[há:rt],,,FALSE,,November,WordText='November' OR 
중등교과서,4627,,,heart,"마음,심장",2,명사,6421,19616,[há:rt],,,FALSE,,now,WordText='now' OR 
중등교과서,4628,,,heat,데우다,1,동사,14805,21536,[hí:t],,,FALSE,,number,WordText='number' OR 
중등교과서,4629,,,heat,열,2,명사,1223,3926,[hí:t],,,FALSE,,nurse,WordText='nurse' OR 
중등교과서,4630,,,heat,더위,2,명사,8052,19253,[hí:t],,,FALSE,,nursing home,WordText='nursing home' OR 
중등교과서,4631,,,heater,난방기,2,명사,10481,14162,[hí:tər],,,FALSE,,nutrient,WordText='nutrient' OR 
중등교과서,4632,,,heavy,무거운,3,형용사,1228,1985,[hévi],,,FALSE,,o''clock,WordText='o''clock' OR 
중등교과서,4633,,,heavy,교통량이 많은,3,형용사,7166,23093,[hévi],,,FALSE,,observatory,WordText='observatory' OR 
중등교과서,4634,,,heavy,(직물/재료가) 두꺼운,3,형용사,15867,25408,[hévi],,,FALSE,,octopus,WordText='octopus' OR 
중등교과서,4635,,,hedgehog,고슴도치,2,명사,10139,13742,[hédʒhàg],,,FALSE,,of,WordText='of' OR 
중등교과서,4636,,,hello,"안녕하세요,여보세요",9,숙어/관용어,2345,3857,[hélou; həlóu],,,FALSE,,of all ages,WordText='of all ages' OR 
중등교과서,4637,,,hello,여보세요,9,숙어/관용어,2345,16543,[hélou; həlóu],,,FALSE,,off,WordText='off' OR 
중등교과서,4638,,,help,(음식을) 먹다,1,동사,1155,25680,[hélp],,,FALSE,,offer,WordText='offer' OR 
중등교과서,4639,,,help,도움,2,명사,7991,21700,[hélp],,,FALSE,,office,WordText='office' OR 
중등교과서,4640,,,help with,~을 돕다,9,숙어/관용어,9416,16663,,,,FALSE,,office worker,WordText='office worker' OR 
중등교과서,4641,,,helpful,도움이 되는,3,형용사,9414,1505,[hélpfəl],,,FALSE,,official,WordText='official' OR 
중등교과서,4642,,,hen,암탉,2,명사,5299,9758,[hén],,,FALSE,,officially,WordText='officially' OR 
중등교과서,4643,,,here,여기에,4,부사,14806,3851,[híər],,,FALSE,,offline,WordText='offline' OR 
중등교과서,4644,,,heritage,(국가/사회적) 유산,2,명사,3025,21538,[héritidʒ],,,FALSE,,often,WordText='often' OR 
중등교과서,4645,,,heritage,(상속/세습) 재산,2,명사,8311,4332,[héritidʒ],,,FALSE,,oil,WordText='oil' OR 
중등교과서,4646,,,hero,영웅,2,명사,2406,3967,[híərou],,,FALSE,,old,WordText='old' OR 
중등교과서,4647,,,hero,남자 주인공,2,명사,2406,18471,[híərou],,,FALSE,,on,WordText='on' OR 
중등교과서,4648,,,herself,그녀 자신,5,대명사,11702,15954,[hərsélf],,,FALSE,,on average,WordText='on average' OR 
중등교과서,4649,,,hidden,"숨겨진,비밀의",3,형용사,12138,16390,[hídn],,,FALSE,,on display,WordText='on display' OR 
중등교과서,4650,,,high,"최고치,최고 기온,고기압",2,명사,15123,25952,[hái],,,FALSE,,on foot,WordText='on foot' OR 
중등교과서,4651,,,high,높은,3,형용사,783,1254,[hái],,,FALSE,,on one''s own,WordText='on one''s own' OR 
중등교과서,4652,,,high,"기분이 좋은,들떠있는",3,형용사,9358,25681,[hái],,,FALSE,,on one’s own,WordText='on one’s own' OR 
중등교과서,4653,,,hike,하이킹(도보 여행) 하다,1,동사,6057,25682,[háik],,,FALSE,,on one''s way,WordText='on one''s way' OR 
중등교과서,4654,,,hike,도보 여행,2,명사,635,1497,[háik],,,FALSE,,on one’s way,WordText='on one’s way' OR 
중등교과서,4655,,,hiking,"하이킹,도보 여행",2,명사,6057,9762,[háikiŋ],,,FALSE,,on one''s way to,WordText='on one''s way to' OR 
중등교과서,4656,,,hill,언덕,2,명사,2299,3772,[híl],,,FALSE,,on purpose,WordText='on purpose' OR 
중등교과서,4657,,,himself,그 자신,5,대명사,11707,15959,[himsélf; imsélf],,,FALSE,,on sale,WordText='on sale' OR 
중등교과서,4658,,,hip-hop,힙합,2,명사,11347,15280,[híp-hàp],,,FALSE,,on the loose,WordText='on the loose' OR 
중등교과서,4659,,,historian,"역사가,사학자",2,명사,11708,15960,[histɔ́:riən],,,FALSE,,on the spot,WordText='on the spot' OR 
중등교과서,4660,,,history,역사,2,명사,2359,3879,[hístəri],,,FALSE,,on the way home,WordText='on the way home' OR 
중등교과서,4661,,,hit,"(목표/수준 등)에 달하다,이르다",1,동사,1860,26117,[hít],,,FALSE,,on time,WordText='on time' OR 
중등교과서,4662,,,hit,"치다,엄습하다",1,동사,3500,5818,[hít],,,FALSE,,once,WordText='once' OR 
중등교과서,4663,,,hit,"(태풍 등이)덮치다,엄습하다",1,동사,4185,31518,[hít],,,FALSE,,once in a while,WordText='once in a while' OR 
중등교과서,4664,,,hit,맞히다,1,동사,6938,25986,[hít],,,FALSE,,once upon a time,WordText='once upon a time' OR 
중등교과서,4665,,,hit,성공,2,명사,12679,18474,[hít],,,FALSE,,one,WordText='one' OR 
중등교과서,4666,,,hit on,떠올리다,9,숙어/관용어,336,10961,,,,FALSE,,one another,WordText='one another' OR 
중등교과서,4667,,,hit the books,"열심히 공부하다,벼락치기로 공부하다",9,숙어/관용어,372,10962,,,,FALSE,,one by one,WordText='one by one' OR 
중등교과서,4668,,,hobby,취미,2,명사,9823,5808,[hábi],,,FALSE,,ongoing,WordText='ongoing' OR 
중등교과서,4669,,,hold,보유하다,1,동사,1489,18476,[hóuld],,,FALSE,,online,WordText='online' OR 
중등교과서,4670,,,hold,안고 있다,1,동사,3697,19621,[hóuld],,,FALSE,,online lesson,WordText='online lesson' OR 
중등교과서,4671,,,hold,개최하다,1,동사,5338,17834,[hóuld],,,FALSE,,only,WordText='only' OR 
중등교과서,4672,,,hold,잡고(들고) 있다,1,동사,7280,25684,[hóuld],,,FALSE,,open,WordText='open' OR 
중등교과서,4673,,,hold,유지하다,1,동사,8334,17836,[hóuld],,,FALSE,,operator,WordText='operator' OR 
중등교과서,4674,,,hold,"잡다,열다,개최하다",1,동사,10705,1639,[hóuld],,,FALSE,,opportunity,WordText='opportunity' OR 
중등교과서,4675,,,hold,"수용하다,지니다",1,동사,12724,17835,[hóuld],,,FALSE,,or,WordText='or' OR 
중등교과서,4676,,,hold on,버티다,9,숙어/관용어,2467,20442,,,,FALSE,,orchestra,WordText='orchestra' OR 
중등교과서,4677,,,hold on,전화를 끊지 않고 잠시 기다리다,9,숙어/관용어,7280,10967,,,,FALSE,,order ~ around,WordText='order ~ around' OR 
중등교과서,4678,,,hold on,"기다리다,멈추다",9,숙어/관용어,10620,28726,,,,FALSE,,organization,WordText='organization' OR 
중등교과서,4679,,,hold out,내밀다,9,숙어/관용어,1933,10969,,,,FALSE,,organizer,WordText='organizer' OR 
중등교과서,4680,,,hold out,버티다,9,숙어/관용어,2467,18477,,,,FALSE,,origin,WordText='origin' OR 
중등교과서,4681,,,hold out,(재고 등이) 남아 있다,9,숙어/관용어,2950,14347,,,,FALSE,,original,WordText='original' OR 
중등교과서,4682,,,holiday,휴일,2,명사,10919,6615,[hálədèi],,,FALSE,,originally,WordText='originally' OR 
중등교과서,4683,,,hollow,속이 텅 빈,3,형용사,15887,25462,[hάlou],,,FALSE,,originate from,WordText='originate from' OR 
중등교과서,4684,,,home,서식지,2,명사,1808,19625,[hóum],,,FALSE,,otter,WordText='otter' OR 
중등교과서,4685,,,homeroom,학급(회의),2,명사,3764,6464,[hóumrù(:)m],,,FALSE,,ourselves,WordText='ourselves' OR 
중등교과서,4686,,,hometown,고향,2,명사,347,555,[hóumtàun],,,FALSE,,out of hand,WordText='out of hand' OR 
중등교과서,4687,,,homework,숙제,2,명사,1998,3296,[hóumwə̀:rk],,,FALSE,,out of one''s reach,WordText='out of one''s reach' OR 
