구분,voca NO,grade ID,grade NO,WordText,WordMeaning,PoS,품사,image ID,WordID(SoundID),WordSymbol,example_english,example_korean,초등800 포함여부,,워드P 매핑용,워드P 매핑용 쿼리,,사운드파일명,사운드배치,이미지파일명,이미지배치
초등교과서,12098,초6,4,once,"(과거) 언젠가,한때",2,명사,7520,31040,[wʌns],,,#REF!,,,,,031040,XCOPY /F/Y .\031040.mp3 .\cutMp3\,007520,XCOPY /F/Y .\007520.png .\cutPng\
초등교과서,12099,초4,2,orange juice,오렌지 주스,2,명사,5271,14781,[ɔ́:rindʒ-dʒù:s],,,#REF!,,,,,014781,XCOPY /F/Y .\014781.mp3 .\cutMp3\,005271,XCOPY /F/Y .\005271.png .\cutPng\
초등교과서,12100,초5,3,order,(사회적) 질서,2,명사,15737,24829,[ɔ́ːrdər],,,#REF!,,,,,024829,XCOPY /F/Y .\024829.mp3 .\cutMp3\,015737,XCOPY /F/Y .\015737.png .\cutPng\
초등교과서,12101,초3,1,outside,바깥쪽,2,명사,10657,2136,[áutsàid],,,#REF!,,,,,002136,XCOPY /F/Y .\002136.mp3 .\cutMp3\,010657,XCOPY /F/Y .\010657.png .\cutPng\
초등교과서,12102,초3,1,outside,밖에,4,부사,10657,28365,[áutsáid -´-、],,,#REF!,,,,,028365,XCOPY /F/Y .\028365.mp3 .\cutMp3\,010657,XCOPY /F/Y .\010657.png .\cutPng\
초등교과서,12103,초6,4,over there,저기에,9,숙어/관용어,192,13231,,,,#REF!,,,,,013231,XCOPY /F/Y .\013231.mp3 .\cutMp3\,000192,XCOPY /F/Y .\000192.png .\cutPng\
초등교과서,12104,초5,3,P.E.,체육,2,명사,3969,14791,[pi:-í:],,,#REF!,,,,,014791,XCOPY /F/Y .\014791.mp3 .\cutMp3\,003969,XCOPY /F/Y .\003969.png .\cutPng\
초등교과서,12105,초6,4,p.m.,오후,2,명사,5560,13841,[pì:ém],,,#REF!,,,,,013841,XCOPY /F/Y .\013841.mp3 .\cutMp3\,005560,XCOPY /F/Y .\005560.png .\cutPng\
초등교과서,12106,초4,2,painter,화가,2,명사,3895,6466,[péintər],,,#REF!,,,,,006466,XCOPY /F/Y .\006466.mp3 .\cutMp3\,003895,XCOPY /F/Y .\003895.png .\cutPng\
초등교과서,12107,초4,2,painting,그림,2,명사,540,846,[péintiŋ],,,#REF!,,,,,000846,XCOPY /F/Y .\000846.mp3 .\cutMp3\,000540,XCOPY /F/Y .\000540.png .\cutPng\
초등교과서,12108,초4,2,painting,그림 그리기,2,명사,9961,25746,[péintiŋ],,,#REF!,,,,,025746,XCOPY /F/Y .\025746.mp3 .\cutMp3\,009961,XCOPY /F/Y .\009961.png .\cutPng\
초등교과서,12109,초5,3,palace,"궁전,왕궁",2,명사,494,782,[pǽlis],,,#REF!,,,,,000782,XCOPY /F/Y .\000782.mp3 .\cutMp3\,000494,XCOPY /F/Y .\000494.png .\cutPng\
초등교과서,12110,초5,3,pancake,팬케익,2,명사,11421,15354,[pǽnkèik],,,#REF!,,,,,015354,XCOPY /F/Y .\015354.mp3 .\cutMp3\,011421,XCOPY /F/Y .\011421.png .\cutPng\
초등교과서,12111,초3,1,panda,판다,2,명사,6084,14796,[pǽndə],,,#REF!,,,,,014796,XCOPY /F/Y .\014796.mp3 .\cutMp3\,006084,XCOPY /F/Y .\006084.png .\cutPng\
초등교과서,12112,초4,2,parade,"행렬,행진",2,명사,3832,6343,[pəréid],,,#REF!,,,,,006343,XCOPY /F/Y .\006343.mp3 .\cutMp3\,003832,XCOPY /F/Y .\003832.png .\cutPng\
초등교과서,12113,초4,2,parade,보여주다,1,동사,9529,19320,[pəréid],,,#REF!,,,,,019320,XCOPY /F/Y .\019320.mp3 .\cutMp3\,009529,XCOPY /F/Y .\009529.png .\cutPng\
초등교과서,12114,초5,3,parrot,앵무새,2,명사,9080,14801,[pǽrət],,,#REF!,,,,,014801,XCOPY /F/Y .\014801.mp3 .\cutMp3\,009080,XCOPY /F/Y .\009080.png .\cutPng\
초등교과서,12115,초3,1,pear,(과일) 배,2,명사,5303,9763,[pέər],,,#REF!,,,,,009763,XCOPY /F/Y .\009763.mp3 .\cutMp3\,005303,XCOPY /F/Y .\005303.png .\cutPng\
초등교과서,12116,초3,1,pencil case,필통,2,명사,11431,15364,[pénsəl-kə̀is],,,#REF!,,,,,015364,XCOPY /F/Y .\015364.mp3 .\cutMp3\,011431,XCOPY /F/Y .\011431.png .\cutPng\
초등교과서,12117,초3,1,penguin,펭귄,2,명사,11432,15365,[péŋgwin],,,#REF!,,,,,015365,XCOPY /F/Y .\015365.mp3 .\cutMp3\,011432,XCOPY /F/Y .\011432.png .\cutPng\
초등교과서,12118,초4,2,photo,사진,2,명사,1712,2847,[fóutou],,,#REF!,,,,,002847,XCOPY /F/Y .\002847.mp3 .\cutMp3\,001712,XCOPY /F/Y .\001712.png .\cutPng\
초등교과서,12119,초6,4,photographer,사진사,2,명사,1713,2849,[fətágrərər],,,#REF!,,,,,002849,XCOPY /F/Y .\002849.mp3 .\cutMp3\,001713,XCOPY /F/Y .\001713.png .\cutPng\
초등교과서,12120,초6,4,pianist,피아니스트,2,명사,7679,14812,[piǽnist],,,#REF!,,,,,014812,XCOPY /F/Y .\014812.mp3 .\cutMp3\,007679,XCOPY /F/Y .\007679.png .\cutPng\
초등교과서,12121,초4,2,pie,파이,2,명사,8109,14814,[pái],,,#REF!,,,,,014814,XCOPY /F/Y .\014814.mp3 .\cutMp3\,008109,XCOPY /F/Y .\008109.png .\cutPng\
초등교과서,12122,초6,4,planet,행성,2,명사,3834,6349,[plǽnit],,,#REF!,,,,,006349,XCOPY /F/Y .\006349.mp3 .\cutMp3\,003834,XCOPY /F/Y .\003834.png .\cutPng\
초등교과서,12123,초5,3,plant,식물,2,명사,2074,3400,[plǽnt],,,#REF!,,,,,003400,XCOPY /F/Y .\003400.mp3 .\cutMp3\,002074,XCOPY /F/Y .\002074.png .\cutPng\
초등교과서,12124,초5,3,plant,공장,2,명사,382,22166,[plǽnt],,,#REF!,,,,,022166,XCOPY /F/Y .\022166.mp3 .\cutMp3\,000382,XCOPY /F/Y .\000382.png .\cutPng\
초등교과서,12125,초6,4,plastic bag,비닐봉지,2,명사,11438,15371,[plǽstik-bæ̀g],,,#REF!,,,,,015371,XCOPY /F/Y .\015371.mp3 .\cutMp3\,011438,XCOPY /F/Y .\011438.png .\cutPng\
초등교과서,12126,초5,3,plate,접시,2,명사,3054,5055,[pléit],,,#REF!,,,,,005055,XCOPY /F/Y .\005055.mp3 .\cutMp3\,003054,XCOPY /F/Y .\003054.png .\cutPng\
초등교과서,12127,초5,3,plate,"(금속으로 된)판,판금",2,명사,9090,30585,[pleit],,,#REF!,,,,,030585,XCOPY /F/Y .\030585.mp3 .\cutMp3\,009090,XCOPY /F/Y .\009090.png .\cutPng\
초등교과서,12128,초4,2,pocket,호주머니,2,명사,3883,6443,[pákit],,,#REF!,,,,,006443,XCOPY /F/Y .\006443.mp3 .\cutMp3\,003883,XCOPY /F/Y .\003883.png .\cutPng\
초등교과서,12129,초4,2,police officer,경찰관,2,명사,7855,14832,[pəlí:s-ɔ̀:fisər],,,#REF!,,,,,014832,XCOPY /F/Y .\014832.mp3 .\cutMp3\,007855,XCOPY /F/Y .\007855.png .\cutPng\
초등교과서,12130,초6,4,police station,경찰서,2,명사,11440,15373,[pəlí:s-stèiʃən],,,#REF!,,,,,015373,XCOPY /F/Y .\015373.mp3 .\cutMp3\,011440,XCOPY /F/Y .\011440.png .\cutPng\
초등교과서,12131,초6,4,pond,연못,2,명사,2374,3903,[pάnd],,,#REF!,,,,,003903,XCOPY /F/Y .\003903.mp3 .\cutMp3\,002374,XCOPY /F/Y .\002374.png .\cutPng\
초등교과서,12132,초5,3,pool,수영장,2,명사,1976,3260,[pú:l],,,#REF!,,,,,003260,XCOPY /F/Y .\003260.mp3 .\cutMp3\,001976,XCOPY /F/Y .\001976.png .\cutPng\
초등교과서,12133,초5,3,pool,포켓볼,2,명사,13329,20557,[pú:l],,,#REF!,,,,,020557,XCOPY /F/Y .\020557.mp3 .\cutMp3\,013329,XCOPY /F/Y .\013329.png .\cutPng\
초등교과서,12134,초5,3,pool,"웅덩이,연못",2,명사,2374,25978,[pú:l],,,#REF!,,,,,025978,XCOPY /F/Y .\025978.mp3 .\cutMp3\,002374,XCOPY /F/Y .\002374.png .\cutPng\
초등교과서,12135,초5,3,post office,우체국,2,명사,5561,14837,[póust-ɔ̀:fis],,,#REF!,,,,,014837,XCOPY /F/Y .\014837.mp3 .\cutMp3\,005561,XCOPY /F/Y .\005561.png .\cutPng\
초등교과서,12136,초5,3,practice,"습관,관행",2,명사,7886,18676,[prǽktis],,,#REF!,,,,,018676,XCOPY /F/Y .\018676.mp3 .\cutMp3\,007886,XCOPY /F/Y .\007886.png .\cutPng\
초등교과서,12137,초5,3,practice,실천하다,1,동사,2768,18677,[prǽktis],,,#REF!,,,,,018677,XCOPY /F/Y .\018677.mp3 .\cutMp3\,002768,XCOPY /F/Y .\002768.png .\cutPng\
초등교과서,12138,초5,3,practice,영업,2,명사,5833,18678,[prǽktis],,,#REF!,,,,,018678,XCOPY /F/Y .\018678.mp3 .\cutMp3\,005833,XCOPY /F/Y .\005833.png .\cutPng\
초등교과서,12139,초5,3,practice,"실행,실천",2,명사,9575,30987,[prǽktis],,,#REF!,,,,,030987,XCOPY /F/Y .\030987.mp3 .\cutMp3\,009575,XCOPY /F/Y .\009575.png .\cutPng\
초등교과서,12140,초5,3,practice,"사용하다,실행하다",1,동사,8440,30988,[prǽktis],,,#REF!,,,,,030988,XCOPY /F/Y .\030988.mp3 .\cutMp3\,008440,XCOPY /F/Y .\008440.png .\cutPng\
초등교과서,12141,초5,3,princess,공주,2,명사,14522,14840,[prínses],,,#REF!,,,,,014840,XCOPY /F/Y .\014840.mp3 .\cutMp3\,014522,XCOPY /F/Y .\014522.png .\cutPng\
초등교과서,12142,초6,4,prize,상,2,명사,1742,2891,[práiz],,,#REF!,,,,,002891,XCOPY /F/Y .\002891.mp3 .\cutMp3\,001742,XCOPY /F/Y .\001742.png .\cutPng\
초등교과서,12143,초6,4,prize,소중히 여기다,1,동사,2168,23565,[práiz],,,#REF!,,,,,023565,XCOPY /F/Y .\023565.mp3 .\cutMp3\,002168,XCOPY /F/Y .\002168.png .\cutPng\
초등교과서,12144,초4,2,pumpkin pie,호박파이,2,명사,12272,16570,[pʌ́mpkin-pài],,,#REF!,,,,,016570,XCOPY /F/Y .\016570.mp3 .\cutMp3\,012272,XCOPY /F/Y .\012272.png .\cutPng\
초등교과서,12145,초3,1,purple,"자주색,보라색",2,명사,2884,4778,[pə́:rpl],,,#REF!,,,,,004778,XCOPY /F/Y .\004778.mp3 .\cutMp3\,002884,XCOPY /F/Y .\002884.png .\cutPng\
초등교과서,12146,초3,1,raining,비가 오는,3,형용사,1612,16572,[réiniŋ],,,#REF!,,,,,016572,XCOPY /F/Y .\016572.mp3 .\cutMp3\,001612,XCOPY /F/Y .\001612.png .\cutPng\
초등교과서,12147,초6,4,real,진실의,3,형용사,8162,5524,[rí:əl],,,#REF!,,,,,005524,XCOPY /F/Y .\005524.mp3 .\cutMp3\,008162,XCOPY /F/Y .\008162.png .\cutPng\
초등교과서,12148,초6,4,real,"진짜의,실제의",3,형용사,3861,25768,[rí:əl],,,#REF!,,,,,025768,XCOPY /F/Y .\025768.mp3 .\cutMp3\,003861,XCOPY /F/Y .\003861.png .\cutPng\
초등교과서,12149,초4,2,really,정말로,4,부사,3065,5070,[rí:əli],,,#REF!,,,,,005070,XCOPY /F/Y .\005070.mp3 .\cutMp3\,003065,XCOPY /F/Y .\003065.png .\cutPng\
초등교과서,12150,초6,4,recycle,재활용하다,1,동사,2971,4903,[rì:sáikl],,,#REF!,,,,,004903,XCOPY /F/Y .\004903.mp3 .\cutMp3\,002971,XCOPY /F/Y .\002971.png .\cutPng\
초등교과서,12151,초6,4,rest,나머지,2,명사,9637,17998,[rést],,,#REF!,,,,,017998,XCOPY /F/Y .\017998.mp3 .\cutMp3\,009637,XCOPY /F/Y .\009637.png .\cutPng\
초등교과서,12152,초6,4,rest,"(어떤 것에)받치다,기대다",1,동사,1021,25774,[rést],,,#REF!,,,,,025774,XCOPY /F/Y .\025774.mp3 .\cutMp3\,001021,XCOPY /F/Y .\001021.png .\cutPng\
초등교과서,12153,초4,2,rice,쌀,2,명사,2129,3505,[ráis],,,#REF!,,,,,003505,XCOPY /F/Y .\003505.mp3 .\cutMp3\,002129,XCOPY /F/Y .\002129.png .\cutPng\
초등교과서,12154,초4,2,ride,놀이기구,2,명사,11455,19741,[ráid],,,#REF!,,,,,019741,XCOPY /F/Y .\019741.mp3 .\cutMp3\,011455,XCOPY /F/Y .\011455.png .\cutPng\
초등교과서,12155,초4,2,ride,"타기,탈것,(유원지의) 놀이기구",2,명사,2537,25778,[ráid],,,#REF!,,,,,025778,XCOPY /F/Y .\025778.mp3 .\cutMp3\,002537,XCOPY /F/Y .\002537.png .\cutPng\
초등교과서,12156,초6,4,rock climbing,암벽 등반,2,명사,2442,27449,[rάkklàimiŋ],,,#REF!,,,,,027449,XCOPY /F/Y .\027449.mp3 .\cutMp3\,002442,XCOPY /F/Y .\002442.png .\cutPng\
초등교과서,12157,초4,2,rocket,로켓,2,명사,1090,1732,[rákit],,,#REF!,,,,,001732,XCOPY /F/Y .\001732.mp3 .\cutMp3\,001090,XCOPY /F/Y .\001090.png .\cutPng\
초등교과서,12158,초4,2,rope,밧줄,2,명사,1378,2235,[róup],,,#REF!,,,,,002235,XCOPY /F/Y .\002235.mp3 .\cutMp3\,001378,XCOPY /F/Y .\001378.png .\cutPng\
초등교과서,12159,초3,1,ruler,(도구) 자,2,명사,5292,9748,[rú:lər],,,#REF!,,,,,009748,XCOPY /F/Y .\009748.mp3 .\cutMp3\,005292,XCOPY /F/Y .\005292.png .\cutPng\
초등교과서,12160,초3,1,ruler,"통치자,지배자",2,명사,7986,26024,[rú:lər],,,#REF!,,,,,026024,XCOPY /F/Y .\026024.mp3 .\cutMp3\,007986,XCOPY /F/Y .\007986.png .\cutPng\
초등교과서,12161,초6,4,runny nose,콧물이 흐르는 코,2,명사,7613,14885,[rʌ́ni-nòuz],,,#REF!,,,,,014885,XCOPY /F/Y .\014885.mp3 .\cutMp3\,007613,XCOPY /F/Y .\007613.png .\cutPng\
초등교과서,12162,초6,4,Russia,러시아,2,명사,1086,14886,[rʌ́ʃə],,,#REF!,,,,,014886,XCOPY /F/Y .\014886.mp3 .\cutMp3\,001086,XCOPY /F/Y .\001086.png .\cutPng\
초등교과서,12163,초6,4,salty,짠,2,명사,10291,13924,[sɔ́:lti],,,#REF!,,,,,013924,XCOPY /F/Y .\013924.mp3 .\cutMp3\,010291,XCOPY /F/Y .\010291.png .\cutPng\
초등교과서,12164,초4,2,Saturday,토요일,2,명사,3590,5953,[sǽtərdei],,,#REF!,,,,,005953,XCOPY /F/Y .\005953.mp3 .\cutMp3\,003590,XCOPY /F/Y .\003590.png .\cutPng\
초등교과서,12165,초6,4,sauce,(요리) 소스,2,명사,11853,16105,[sɔ́:s],,,#REF!,,,,,016105,XCOPY /F/Y .\016105.mp3 .\cutMp3\,011853,XCOPY /F/Y .\011853.png .\cutPng\
초등교과서,12166,초5,3,scarecrow,허수아비,2,명사,11854,16106,[skέərkròu],,,#REF!,,,,,016106,XCOPY /F/Y .\016106.mp3 .\cutMp3\,011854,XCOPY /F/Y .\011854.png .\cutPng\
초등교과서,12167,초4,2,scarf,스카프,2,명사,6065,14894,[ská:rf],,,#REF!,,,,,014894,XCOPY /F/Y .\014894.mp3 .\cutMp3\,006065,XCOPY /F/Y .\006065.png .\cutPng\
초등교과서,12168,초4,2,scarf,목도리,2,명사,11399,21712,[ská:rf],,,#REF!,,,,,021712,XCOPY /F/Y .\021712.mp3 .\cutMp3\,011399,XCOPY /F/Y .\011399.png .\cutPng\
초등교과서,12169,초6,4,scary,무서운,3,형용사,8063,2014,[skέəri],,,#REF!,,,,,002014,XCOPY /F/Y .\002014.mp3 .\cutMp3\,008063,XCOPY /F/Y .\008063.png .\cutPng\
초등교과서,12170,초4,2,scientist,과학자,2,명사,397,634,[sáiəntist],,,#REF!,,,,,000634,XCOPY /F/Y .\000634.mp3 .\cutMp3\,000397,XCOPY /F/Y .\000397.png .\cutPng\
초등교과서,12171,초5,3,secret,"비밀,비결,신비",2,명사,7912,2691,[sí:krit],,,#REF!,,,,,002691,XCOPY /F/Y .\002691.mp3 .\cutMp3\,007912,XCOPY /F/Y .\007912.png .\cutPng\
초등교과서,12172,초5,3,secret,"비결,비법",2,명사,13205,29141,[sí:krit],,,#REF!,,,,,029141,XCOPY /F/Y .\029141.mp3 .\cutMp3\,013205,XCOPY /F/Y .\013205.png .\cutPng\
초등교과서,12173,초5,3,secret,"비결,비법,비밀",2,명사,13205,29144,[sí:krit],,,#REF!,,,,,029144,XCOPY /F/Y .\029144.mp3 .\cutMp3\,013205,XCOPY /F/Y .\013205.png .\cutPng\
초등교과서,12174,초6,4,September,9월,2,명사,10593,50,[septémbər],,,#REF!,,,,,000050,XCOPY /F/Y .\000050.mp3 .\cutMp3\,010593,XCOPY /F/Y .\010593.png .\cutPng\
초등교과서,12175,초4,2,shake,악수하다,1,동사,2178,17556,[ʃéik],,,#REF!,,,,,017556,XCOPY /F/Y .\017556.mp3 .\cutMp3\,002178,XCOPY /F/Y .\002178.png .\cutPng\
초등교과서,12176,초4,2,shake,떨리다,1,동사,10757,30591,[ʃeik],,,#REF!,,,,,030591,XCOPY /F/Y .\030591.mp3 .\cutMp3\,010757,XCOPY /F/Y .\010757.png .\cutPng\
초등교과서,12177,초3,1,shark,상어,2,명사,11472,15405,[ʃá:rk],,,#REF!,,,,,015405,XCOPY /F/Y .\015405.mp3 .\cutMp3\,011472,XCOPY /F/Y .\011472.png .\cutPng\
초등교과서,12178,초4,2,shoes,신발,2,명사,2089,27679,[ʃuːz],,,#REF!,,,,,027679,XCOPY /F/Y .\027679.mp3 .\cutMp3\,002089,XCOPY /F/Y .\002089.png .\cutPng\
초등교과서,12179,초5,3,shopping,쇼핑,2,명사,8196,3226,[ʃápiŋ],,,#REF!,,,,,003226,XCOPY /F/Y .\003226.mp3 .\cutMp3\,008196,XCOPY /F/Y .\008196.png .\cutPng\
초등교과서,12180,초6,4,shopping bag,쇼핑백,2,명사,1901,28600,[ʃάpiŋbӕg],,,#REF!,,,,,028600,XCOPY /F/Y .\028600.mp3 .\cutMp3\,001901,XCOPY /F/Y .\001901.png .\cutPng\
초등교과서,12181,초4,2,shoulder,어깨,2,명사,2267,3720,[ʃóuldər],,,#REF!,,,,,003720,XCOPY /F/Y .\003720.mp3 .\cutMp3\,002267,XCOPY /F/Y .\002267.png .\cutPng\
초등교과서,12182,초4,2,shoulder,짊어지다,1,동사,15055,23749,[ʃóuldər],,,#REF!,,,,,023749,XCOPY /F/Y .\023749.mp3 .\cutMp3\,015055,XCOPY /F/Y .\015055.png .\cutPng\
초등교과서,12183,초6,4,shout,"외치다,소리치다",1,동사,2489,4123,[ʃáut],,,#REF!,,,,,004123,XCOPY /F/Y .\004123.mp3 .\cutMp3\,002489,XCOPY /F/Y .\002489.png .\cutPng\
초등교과서,12184,초6,4,shower,소나기,2,명사,1889,3142,[ʃáuər],,,#REF!,,,,,003142,XCOPY /F/Y .\003142.mp3 .\cutMp3\,001889,XCOPY /F/Y .\001889.png .\cutPng\
초등교과서,12185,초6,4,shower,샤워,2,명사,5636,17358,[ʃáuər],,,#REF!,,,,,017358,XCOPY /F/Y .\017358.mp3 .\cutMp3\,005636,XCOPY /F/Y .\005636.png .\cutPng\
초등교과서,12186,초6,4,shower,"쏟아 붓다,~ 세례를 퍼붓다",1,동사,4149,30602,[ʃáuər],,,#REF!,,,,,030602,XCOPY /F/Y .\030602.mp3 .\cutMp3\,004149,XCOPY /F/Y .\004149.png .\cutPng\
초등교과서,12187,초4,2,singer,가수,2,명사,84,101,[síŋər],,,#REF!,,,,,000101,XCOPY /F/Y .\000101.mp3 .\cutMp3\,000084,XCOPY /F/Y .\000084.png .\cutPng\
초등교과서,12188,초5,3,sink,가라앉다,1,동사,67,76,[síŋk],,,#REF!,,,,,000076,XCOPY /F/Y .\000076.mp3 .\cutMp3\,000067,XCOPY /F/Y .\000067.png .\cutPng\
초등교과서,12189,초5,3,sink,세면대,2,명사,10035,16586,[síŋk],,,#REF!,,,,,016586,XCOPY /F/Y .\016586.mp3 .\cutMp3\,010035,XCOPY /F/Y .\010035.png .\cutPng\
초등교과서,12190,초5,3,sink,(공을) 구멍에 넣다,1,동사,778,20612,[síŋk],,,#REF!,,,,,020612,XCOPY /F/Y .\020612.mp3 .\cutMp3\,000778,XCOPY /F/Y .\000778.png .\cutPng\
초등교과서,12191,초5,3,sink,흡수대,2,명사,13425,21156,[síŋk],,,#REF!,,,,,021156,XCOPY /F/Y .\021156.mp3 .\cutMp3\,013425,XCOPY /F/Y .\013425.png .\cutPng\
초등교과서,12192,초5,3,sink,"줄어들다,약해지다",1,동사,1194,31261,[siŋk],,,#REF!,,,,,031261,XCOPY /F/Y .\031261.mp3 .\cutMp3\,001194,XCOPY /F/Y .\001194.png .\cutPng\
초등교과서,12193,초3,1,sleepy,졸린,3,형용사,10899,5246,[slí:pi],,,#REF!,,,,,005246,XCOPY /F/Y .\005246.mp3 .\cutMp3\,010899,XCOPY /F/Y .\010899.png .\cutPng\
초등교과서,12194,초3,1,slide,미끄러지다,1,동사,1296,2090,[sláid],,,#REF!,,,,,002090,XCOPY /F/Y .\002090.mp3 .\cutMp3\,001296,XCOPY /F/Y .\001296.png .\cutPng\
초등교과서,12195,초3,1,slide,미끄럼틀,2,명사,10096,13692,[sláid],,,#REF!,,,,,013692,XCOPY /F/Y .\013692.mp3 .\cutMp3\,010096,XCOPY /F/Y .\010096.png .\cutPng\
초등교과서,12196,초4,2,smart,똑똑한,3,형용사,3272,1875,[smá:rt],,,#REF!,,,,,001875,XCOPY /F/Y .\001875.mp3 .\cutMp3\,003272,XCOPY /F/Y .\003272.png .\cutPng\
초등교과서,12197,초4,2,snack,"간단한 식사,간식",2,명사,5612,14930,[snǽk],,,#REF!,,,,,014930,XCOPY /F/Y .\014930.mp3 .\cutMp3\,005612,XCOPY /F/Y .\005612.png .\cutPng\
초등교과서,12198,초3,1,snowing,눈이 내리는,3,형용사,239,16588,[snóuiŋ],,,#REF!,,,,,016588,XCOPY /F/Y .\016588.mp3 .\cutMp3\,000239,XCOPY /F/Y .\000239.png .\cutPng\
초등교과서,12199,초3,1,snowman,눈사람,2,명사,239,14933,[snóumæn],,,#REF!,,,,,014933,XCOPY /F/Y .\014933.mp3 .\cutMp3\,000239,XCOPY /F/Y .\000239.png .\cutPng\
초등교과서,12200,초4,2,soccer ball,축구공,2,명사,12332,16697,[sákər-bɔ̀:l],,,#REF!,,,,,016697,XCOPY /F/Y .\016697.mp3 .\cutMp3\,012332,XCOPY /F/Y .\012332.png .\cutPng\
초등교과서,12201,초6,4,soccer player,축구선수,2,명사,3470,14937,[sákər-plèiər],,,#REF!,,,,,014937,XCOPY /F/Y .\014937.mp3 .\cutMp3\,003470,XCOPY /F/Y .\003470.png .\cutPng\
초등교과서,12202,초5,3,social studies,사회학,2,명사,4376,14938,[sóuʃəl-stʌ̀dis],,,#REF!,,,,,014938,XCOPY /F/Y .\014938.mp3 .\cutMp3\,004376,XCOPY /F/Y .\004376.png .\cutPng\
초등교과서,12203,초5,3,social studies,사회,2,명사,12284,16591,[sóuʃəl-stʌ̀dis],,,#REF!,,,,,016591,XCOPY /F/Y .\016591.mp3 .\cutMp3\,012284,XCOPY /F/Y .\012284.png .\cutPng\
초등교과서,12204,초5,3,socks,양말,2,명사,5282,28015,[sak],,,#REF!,,,,,028015,XCOPY /F/Y .\028015.mp3 .\cutMp3\,005282,XCOPY /F/Y .\005282.png .\cutPng\
초등교과서,12205,초4,2,soda,탄산음료,2,명사,6797,13928,[sóudə],,,#REF!,,,,,013928,XCOPY /F/Y .\013928.mp3 .\cutMp3\,006797,XCOPY /F/Y .\006797.png .\cutPng\
초등교과서,12206,초4,2,sofa,소파,2,명사,1920,14025,[sóufə],,,#REF!,,,,,014025,XCOPY /F/Y .\014025.mp3 .\cutMp3\,001920,XCOPY /F/Y .\001920.png .\cutPng\
초등교과서,12207,초5,3,sour,신맛이 나는,3,형용사,2087,3422,[sáuər],,,#REF!,,,,,003422,XCOPY /F/Y .\003422.mp3 .\cutMp3\,002087,XCOPY /F/Y .\002087.png .\cutPng\
초등교과서,12208,초5,3,sour,(음식이) 상한,3,형용사,1769,26101,[sáuər],,,#REF!,,,,,026101,XCOPY /F/Y .\026101.mp3 .\cutMp3\,001769,XCOPY /F/Y .\001769.png .\cutPng\
초등교과서,12209,초6,4,spaceship,우주선,2,명사,2526,4199,[spéisʃìp],,,#REF!,,,,,004199,XCOPY /F/Y .\004199.mp3 .\cutMp3\,002526,XCOPY /F/Y .\002526.png .\cutPng\
초등교과서,12210,초5,3,special,특별한,3,형용사,8459,6011,[spéʃəl],,,#REF!,,,,,006011,XCOPY /F/Y .\006011.mp3 .\cutMp3\,008459,XCOPY /F/Y .\008459.png .\cutPng\
초등교과서,12211,초5,3,spell,"철자하다,철자를 말하다(쓰다)",1,동사,3411,5678,[spél],,,#REF!,,,,,005678,XCOPY /F/Y .\005678.mp3 .\cutMp3\,003411,XCOPY /F/Y .\003411.png .\cutPng\
초등교과서,12212,초5,3,spell,"마법,주술",2,명사,1096,20178,[spél],,,#REF!,,,,,020178,XCOPY /F/Y .\020178.mp3 .\cutMp3\,001096,XCOPY /F/Y .\001096.png .\cutPng\
초등교과서,12213,초6,4,spicy,"매운 맛이 나는,양념 맛이 강한",3,형용사,2249,3701,[spáisi],,,#REF!,,,,,003701,XCOPY /F/Y .\003701.mp3 .\cutMp3\,002249,XCOPY /F/Y .\002249.png .\cutPng\
초등교과서,12214,초6,4,sports,스포츠의,3,형용사,2535,14954,[spɔ́:rts],,,#REF!,,,,,014954,XCOPY /F/Y .\014954.mp3 .\cutMp3\,002535,XCOPY /F/Y .\002535.png .\cutPng\
초등교과서,12215,초6,4,stairs,계단,2,명사,7857,9755,[stέərs],,,#REF!,,,,,009755,XCOPY /F/Y .\009755.mp3 .\cutMp3\,007857,XCOPY /F/Y .\007857.png .\cutPng\
초등교과서,12216,초6,4,stay up late,밤늦게까지 깨어 있다,9,숙어/관용어,7408,14965,,,,#REF!,,,,,014965,XCOPY /F/Y .\014965.mp3 .\cutMp3\,007408,XCOPY /F/Y .\007408.png .\cutPng\
초등교과서,12217,초3,1,stick,"막대기,나뭇가지",2,명사,62,1763,[stík],,,#REF!,,,,,001763,XCOPY /F/Y .\001763.mp3 .\cutMp3\,000062,XCOPY /F/Y .\000062.png .\cutPng\
초등교과서,12218,초3,1,stick,찌르다,1,동사,3362,17374,[stík],,,#REF!,,,,,017374,XCOPY /F/Y .\017374.mp3 .\cutMp3\,003362,XCOPY /F/Y .\003362.png .\cutPng\
초등교과서,12219,초3,1,stick,붙이다,1,동사,1609,18061,[stík],,,#REF!,,,,,018061,XCOPY /F/Y .\018061.mp3 .\cutMp3\,001609,XCOPY /F/Y .\001609.png .\cutPng\
초등교과서,12220,초3,1,stick,집어넣다,1,동사,7939,25808,[stík],,,#REF!,,,,,025808,XCOPY /F/Y .\025808.mp3 .\cutMp3\,007939,XCOPY /F/Y .\007939.png .\cutPng\
초등교과서,12221,초3,1,stick,꼼짝하지 않다,1,동사,9644,25863,[stík],,,#REF!,,,,,025863,XCOPY /F/Y .\025863.mp3 .\cutMp3\,009644,XCOPY /F/Y .\009644.png .\cutPng\
