제목,출판사,교육과정,Lesson,Title,Goal,Functions (의사소통기능),Structures (언어 형식),Functions Material 1,Functions Material 2,
영어,천재(김),2015,7,Beyond Earth,N/A,"• 바람, 소원, 요망 표현하기  
I wish I could ....  

• 설명 요청하기  
Can you explain …?","• 미래진행형  
I will be driving one of them at this time tomorrow.

• What ... is ~.  
What I have to do is sweep them off every few days.","[DESCRIPTION]  

I wish I could ()을 활용해 바람, 소원, 요망 표현하기.  

[KEY_EXPRESSION]  

I wish I could travel the world.  

[KEY_EXPRESSION_KOR]  

나는 세계를 여행할 수 있으면 좋겠어.  

[SUB_EXPRESSION_1]  

I hope to ().  

[SUB_EXPRESSION_2]  

It would be great if I could ().  
","[DESCRIPTION]  

Can you explain ()? 을 활용해 설명 요청하기.  

[KEY_EXPRESSION]  

Can you explain this math problem?  

[KEY_EXPRESSION_KOR]  

이 수학 문제 설명해 줄 수 있어?  

[SUB_EXPRESSION_1]  

Could you clarify ()?  

[SUB_EXPRESSION_2]  

Would you mind explaining ()?  
",
영어,천재(김),2015,8,Korean Culture Rediscovered,N/A,"• 확인 요청하기  
Do you mean ...?  

• 허가 여부 묻기  
Would it be possible for me to …? ","• 도치를 만드는 부사(구)  
Only after a king died was the Sillok of his reign published.

• without을 이용한 가정법 과거완료  
Without these strict rules, the Sillok could not have gained credibility.","[DESCRIPTION]  

Do you mean ()? 을 활용해 확인 요청하기.  

[KEY_EXPRESSION]  

Do you mean we should submit this today?  

[KEY_EXPRESSION_KOR]  

오늘 제출해야 한다는 말이야?  

[SUB_EXPRESSION_1]  

Are you saying ()?  

[SUB_EXPRESSION_2]  

So you mean that ()?  
","[DESCRIPTION]  

Would it be possible for me to ()? 을 활용해 허가 여부 묻기.  

[KEY_EXPRESSION]  

Would it be possible for me to take a day off tomorrow?  

[KEY_EXPRESSION_KOR]  

내일 하루 쉬는 게 가능할까?  

[SUB_EXPRESSION_1]  

Is it okay if I ()?  

[SUB_EXPRESSION_2]  

Can I get permission to ()?  ",
영어Ⅰ,천재(이),2015,1,"My Journey, My Life",N/A,"• 관심 표현하기 
  I'm interested in ....
  
 • 희망‧기대 표현하기 
  I hope ....","• 「전치사+동명사」
He helped me dream of becoming  a children's book author.

• 분사구문
Reading his books, I found myself fascinated by his interesting stories.","[DESCRIPTION]  

I'm interested in ()을 활용해 관심 표현하기.  

[KEY_EXPRESSION]  

I'm interested in learning how to cook.  

[KEY_EXPRESSION_KOR]  

나는 요리 배우는 것에 관심이 있어.  

[SUB_EXPRESSION_1]  

I have a passion for ().  

[SUB_EXPRESSION_2]  

I enjoy ().  ","[DESCRIPTION]  

I hope ()을 활용해 희망‧기대 표현하기.  

[KEY_EXPRESSION]  

I hope we can meet again soon.  

[KEY_EXPRESSION_KOR]  

우리가 곧 다시 만나길 바래.  

[SUB_EXPRESSION_1]  

I wish for ().  

[SUB_EXPRESSION_2]  

I look forward to ().  
",
영어Ⅰ,천재(이),2015,2, Art Around Us,N/A,"• 의견 묻고 답하기 
  What do you think about ...?
  
 • 알고 있음 표현하기 
  I’ve been told ....","• 「one of the+최상급 +복수 명사」
The Sleeping Gypsy is one of the most representative works of Henri Rousseau.

• 「It is/was … that」 강조
It was around the turn of the 20th century that Rousseau's paintings began to attract some young artists.","[DESCRIPTION]  

What do you think about ()? 을 활용해 의견 묻고 답하기.  

[KEY_EXPRESSION]  

What do you think about the new policy?  

[KEY_EXPRESSION_KOR]  

새로운 정책에 대해 어떻게 생각해?  

[SUB_EXPRESSION_1]  

How do you feel about ()?  

[SUB_EXPRESSION_2]  

What’s your opinion on ()?  ","[DESCRIPTION]  

I’ve been told ()을 활용해 알고 있음 표현하기.  

[KEY_EXPRESSION]  

I’ve been told that this restaurant is really good.  

[KEY_EXPRESSION_KOR]  

이 식당이 정말 좋다고 들었어.  

[SUB_EXPRESSION_1]  

Someone told me that ().  

[SUB_EXPRESSION_2]  

I heard that ().  ",
영어Ⅰ,천재(이),2015,3,Toward a Better Environment,N/A,"• 걱정 표현하기
  I’m concerned about ....
  
 • 제안‧권유하고 답하기
  Why don’t we ...?","• 접속사 as
As you know, it is cheap, lightweight, and strong.

• 「with+명사+분사」
With the mixture growing in the mold, the mushroom packaging takes the shape of the mold.","[DESCRIPTION]  

I’m concerned about ()을 활용해 걱정 표현하기.  

[KEY_EXPRESSION]  

I’m concerned about the upcoming exam.  

[KEY_EXPRESSION_KOR]  

나는 다가오는 시험이 걱정돼.  

[SUB_EXPRESSION_1]  

I’m worried about ().  

[SUB_EXPRESSION_2]  

I feel uneasy about ().  
","[DESCRIPTION]  

Why don’t we ()? 을 활용해 제안‧권유하고 답하기.  

[KEY_EXPRESSION]  

Why don’t we try the new café? – That’s a great idea.  

[KEY_EXPRESSION_KOR]  

새로운 카페에 가보는 건 어때? – 좋은 생각이야.  

[SUB_EXPRESSION_1]  

How about ()?  

[SUB_EXPRESSION_2]  

Would you like to ()?  ",
영어Ⅰ,천재(이),2015,4, Living Together,N/A,"• 강조하기 
  It is important to ....
  
 • 의도 표현하기 
  I’m thinking of ....","• to부정사 목적격 보어
The message encouraged me to bring my old coats for the homeless.

• 「so that ~ can/could ...」
The organization distributes the food to shelters so that they can feed the hungry.","[DESCRIPTION]  

It is important to ()을 활용해 강조하기.  

[KEY_EXPRESSION]  

It is important to eat a balanced diet.  

[KEY_EXPRESSION_KOR]  

균형 잡힌 식사를 하는 것이 중요해.  

[SUB_EXPRESSION_1]  

We must remember to ().  

[SUB_EXPRESSION_2]  

One should always ().  
","[DESCRIPTION]  

I’m thinking of ()을 활용해 의도 표현하기.  

[KEY_EXPRESSION]  

I’m thinking of moving to a new city.  

[KEY_EXPRESSION_KOR]  

나는 새로운 도시로 이사할 생각이야.  

[SUB_EXPRESSION_1]  

I plan to ().  

[SUB_EXPRESSION_2]  

I intend to ().  ",
영어Ⅰ,천재(이),2015,5,Culture as a Mirror of Our Lives,N/A,"• 궁금증 표현하기 
  I’m curious about ....
  
 • 설명 요청하고 답하기
  Can you explain ...?","• 분사 후치 수식
Conversation scientists removed the cement used in the first restoration process.

• 관계대명사 계속적 용법
They replaced it with marble, which is the same material as the original stone.","[DESCRIPTION]  

I’m curious about ()을 활용해 궁금증 표현하기.  

[KEY_EXPRESSION]  

I’m curious about how this machine works.  

[KEY_EXPRESSION_KOR]  

이 기계가 어떻게 작동하는지 궁금해.  

[SUB_EXPRESSION_1]  

I wonder about ().  

[SUB_EXPRESSION_2]  

I’d like to know more about ().  
","[DESCRIPTION]  

Can you explain ()? 을 활용해 설명 요청하고 답하기.  

[KEY_EXPRESSION]  

Can you explain how to use this software?  

[KEY_EXPRESSION_KOR]  

이 소프트웨어를 어떻게 사용하는지 설명해 줄 수 있어?  

[SUB_EXPRESSION_1]  

Could you clarify ()?  

[SUB_EXPRESSION_2]  

Would you mind explaining ()?  ",
영어Ⅰ,천재(이),2015,6,"Technology, What Defines Us as Humans",N/A,"• 이유 묻고 답하기 
  What makes you think so?
  
 • 가능성 묻고 답하기 
  Is it possible that ...?","• 5형식 수동태
That one's called anger.

• 도치
As I have evolved, so has my understanding of the Three Laws.","[DESCRIPTION]  

What makes you think ()? 을 활용해 이유 묻고 답하기.  

[KEY_EXPRESSION]  

What makes you think she’s leaving the company?  

[KEY_EXPRESSION_KOR]  

그녀가 회사를 떠날 거라고 생각하는 이유가 뭐야?  

[SUB_EXPRESSION_1]  

Why do you believe ()?  

[SUB_EXPRESSION_2]  

What’s your reasoning for ()?  
","[DESCRIPTION]  

Is it possible that ()? 을 활용해 가능성 묻고 답하기.  

[KEY_EXPRESSION]  

Is it possible that we’ll have a snow day tomorrow?  

[KEY_EXPRESSION_KOR]  

내일 눈이 와서 휴교할 가능성이 있을까?  

[SUB_EXPRESSION_1]  

Could it be that ()?  

[SUB_EXPRESSION_2]  

Do you think there’s a chance that ()?  ",
영어 II,천재(이),2015,1,My School Days,N/A,"• 이유 묻고 답하기 
  What’s your reason for ...?
  
 • 동의하기 
  That’s exactly what I think.","• 「감각동사+형용사」
When they entered the classroom, they looked puzzled by the decorations.

• 「의문사+to부정사」
During lunch break, we discussed whom to thank.","[DESCRIPTION]  

What’s your reason for ()? 을 활용해 이유 묻고 답하기.  

[KEY_EXPRESSION]  

What’s your reason for quitting your job?  

[KEY_EXPRESSION_KOR]  

네가 일을 그만두려는 이유가 뭐야?  

[SUB_EXPRESSION_1]  

Why do you want to ()?  

[SUB_EXPRESSION_","[DESCRIPTION]  

That’s exactly what I think. 를 활용해 동의하기.  

[KEY_EXPRESSION]  

That’s exactly what I think about this issue.  

[KEY_EXPRESSION_KOR]  

이 문제에 대해 나도 똑같이 생각해.  

[SUB_EXPRESSION_1]  

I completely agree with ().  

[SUB_EXPRESSION_2]  

I feel the same way about ().  ",
영어 II,천재(이),2015,2,Discover Cultures Around the World,N/A,"• 확실성 정도 표현하기
  I’m sure ....
  
 • 정의하기
  giving a clock or watch as a gift
  means ....","• 동명사구 주어
Just thinking of skiing in Africa makes this town a much more attractive city.

• 관계부사
That is why Ifrane is often referred to as ""Morocco's Switzerland.""","[DESCRIPTION]  

I’m sure ()을 활용해 확실성 정도 표현하기.  

[KEY_EXPRESSION]  

I’m sure we’ll finish the project on time.  

[KEY_EXPRESSION_KOR]  

우리는 프로젝트를 제시간에 끝낼 수 있을 거라고 확신해.  

[SUB_EXPRESSION_1]  

I have no doubt that ().  

[SUB_EXPRESSION_2]  

I strongly believe that ().  
","[DESCRIPTION]  

() means ()을 활용해 정의하기.  

[KEY_EXPRESSION]  

Shaking hands means greeting someone politely.  

[KEY_EXPRESSION_KOR]  

악수를 하는 것은 상대방에게 정중히 인사하는 것을 의미해.  

[SUB_EXPRESSION_1]  

To give () symbolizes ().  

[SUB_EXPRESSION_2]  

This represents ().  
",
영어 II,천재(이),2015,3,Future of Money,N/A,"• 진술하기와 보고하기
  He said that ....
  
 • 의무 여부 묻고 답하기
  Is it necessary to ...?","• 원급 비교
My grandmother said that learning how to use an e-payment system is not as easy as using cash.

• 동명사의 관용적 표현
She had trouble following my instructions.","[DESCRIPTION]  

He said that ()을 활용해 진술하기와 보고하기.  

[KEY_EXPRESSION]  

He said that he would be late.  

[KEY_EXPRESSION_KOR]  

그는 늦을 거라고 말했어.  

[SUB_EXPRESSION_1]  

She mentioned that ().  

[SUB_EXPRESSION_2]  

They told me that ().  
","[DESCRIPTION]  

Is it necessary to ()? 을 활용해 의무 여부 묻고 답하기.  

[KEY_EXPRESSION]  

Is it necessary to bring an ID card?  

[KEY_EXPRESSION_KOR]  

신분증을 가져와야 해?  

[SUB_EXPRESSION_1]  

Do I have to ()?  

[SUB_EXPRESSION_2]  

Am I required to ()?  
",
영어 II,천재(이),2015,4,"Bring Literature
into Your Life",N/A,"• 가능성 정도 표현하기 
  Perhaps ....
  
 • 좋아하는 것 말하기
  I’m into ....","• 이어동사
With both hands, he held it out for the emissary.

• 접속사 if
He wondered if he should take back the shard, which the emissary had placed carefully on the table.","[DESCRIPTION]  

Perhaps ()을 활용해 가능성 정도 표현하기.  

[KEY_EXPRESSION]  

Perhaps he missed the bus.  

[KEY_EXPRESSION_KOR]  

아마 그는 버스를 놓쳤을 거야.  

[SUB_EXPRESSION_1]  

It’s possible that ().  

[SUB_EXPRESSION_2]  

Maybe ().  ","[DESCRIPTION]  

I’m into ()을 활용해 좋아하는 것 말하기.  

[KEY_EXPRESSION]  

I’m into photography.  

[KEY_EXPRESSION_KOR]  

나는 사진 찍는 걸 좋아해.  

[SUB_EXPRESSION_1]  

I really enjoy ().  

[SUB_EXPRESSION_2]  

I have a passion for ().  
",
영어 II,천재(이),2015,5,ICT in Our Lives,N/A,"• 가정하기 
  Without ..., .... would not 
  be ....
  
 • 놀람 표현하기
  I‘m surprised that ....","• 진행 수동태
There are many other areas where ICT is increasingly being used such as education and health.

• 접속사 while
The amount of food produced can be maximized, while the impact on the environment can be minimized.","[DESCRIPTION]  

Without (), () would not be ()을 활용해 가정하기.  

[KEY_EXPRESSION]  

Without the internet, communication would not be as fast.  

[KEY_EXPRESSION_KOR]  

인터넷이 없었다면 소통이 이렇게 빠르지 않았을 거야.  

[SUB_EXPRESSION_1]  

If it weren’t for (), ().  

[SUB_EXPRESSION_2]  

Had it not been for (), ().  
","[DESCRIPTION]  

I’m surprised that ()을 활용해 놀람 표현하기.  

[KEY_EXPRESSION]  

I’m surprised that he passed the exam.  

[KEY_EXPRESSION_KOR]  

그가 시험에 합격했다니 놀라워.  

[SUB_EXPRESSION_1]  

I couldn’t believe that ().  

[SUB_EXPRESSION_2]  

It shocked me that ().  
",
영어 II,천재(이),2015,6,"Reach Beyond
Ourselves",N/A,"• 유감이나 동정 표현하기
  That’s a pity.
  
 • 의견 표현하기
  In my opinion, ....","• 「주장/제안/명령/요구 동사+that+주어+(should) 동사원형」
We request that this apology (should) be received as part of the healing of the nation.

• 병렬 구조
The time has now come for the nation to turn a new page in Australia's history by righting the wrongs and so moving forward.","[DESCRIPTION]  

That’s a pity. 를 활용해 유감이나 동정 표현하기.  

[KEY_EXPRESSION]  

That’s a pity that we lost the game.  

[KEY_EXPRESSION_KOR]  

우리가 경기에서 졌다니 안타까워.  

[SUB_EXPRESSION_1]  

I feel sorry about ().  

[SUB_EXPRESSION_2]  

It’s unfortunate that ().  
","[DESCRIPTION]  

In my opinion, ()을 활용해 의견 표현하기.  

[KEY_EXPRESSION]  

In my opinion, online learning is very effective.  

[KEY_EXPRESSION_KOR]  

내 생각에는 온라인 학습이 매우 효과적이야.  

[SUB_EXPRESSION_1]  

I believe that ().  

[SUB_EXPRESSION_2]  

From my perspective, ().  
",
