*중고등1200 교육부 지정 영단어의 영어 데이터 > 워드P에서 해당 단어의 모든 다의어 리스트업,,,,,,,,,,,
voca NO,grade ID,grade NO,WordText,WordMeaning,PoS,품사,image ID,WordID(SoundID),WordSymbol,example_english,example_korean
2518,중3,8,shut,닫다,1,동사,858,1372,[ʃʌ́t],,
2519,중3,8,sight,"광경,풍경",2,명사,416,666,[sáit],,
2520,중3,8,sight,"보기,시야",2,명사,1439,27244,[sait],,
2521,중3,8,sight,시력,2,명사,2048,19749,[sáit],,
2522,중3,8,sight,명소,2,명사,6762,20167,[sáit],,
2523,중3,8,slave,노예,2,명사,4368,1210,[sléiv],,
2524,중3,8,smash,"때려부수다,격파하다",1,동사,3487,5798,[smǽʃ],,
2525,중3,8,smash,세게 치다,1,동사,3487,21159,[smǽʃ],,
2526,중3,8,smash,"충돌하다,부딧히다",1,동사,9701,30811,[smæʃ],,
2527,중3,8,smoke,담배를 피우다,1,동사,869,1387,[smóuk],,
2528,중3,8,smoke,담배를 피우다,1,동사,869,19391,[smóuk],,
2529,중3,8,smoke,훈제로 하다,1,동사,12794,18038,[smóuk],,
2530,중3,8,smoke,연기,2,명사,15841,25799,[smóuk],,
2531,중3,8,snap,(손으로) 딱 소리 내다,1,동사,1045,1661,[snǽp],,
2532,중3,8,snap,사진을 찍다,1,동사,5581,29022,[snæp],,
2533,중3,8,snap,쏘아붙이다,1,동사,12966,18779,[snǽp],,
2534,중3,8,snap,(날카로운 소리를 내며) 닫거나 열다,1,동사,14240,30563,[snæp],,
2535,중3,8,snap,툭 부러지다,1,동사,16369,27297,[snæp],,
2536,중3,8,soldier,군인,2,명사,487,771,[sóuldʒər],,
2537,중3,8,species,종,2,명사,3170,5254,[spí:ʃi:z],,
2538,중3,8,spell,"철자하다,철자를 말하다(쓰다)",1,동사,3411,5678,[spél],,
2539,중3,8,spell,"마법,주술",2,명사,1096,20178,[spél],,
2540,중3,8,stable,마구간,2,명사,1091,21637,[stéibl],,
2541,중3,8,stable,안정된,3,형용사,2189,3606,[stéibl],,
2542,중3,8,steam,찌다,1,동사,12970,18796,[stí:m],,
2543,중3,8,steam,"김,증기",2,명사,10762,9760,[stí:m],,
2544,중3,8,steel,강철,2,명사,3408,226,[stí:l],,
2545,중3,8,stir,불러일으키다,1,동사,148,31213,[stəːr],,
2546,중3,8,stir,휘젓다,1,동사,3974,6605,[stə́:r],,
2547,중3,8,stir,자극하다,1,동사,5051,20191,[stə́:r],,
2548,중3,8,stir,약간 움직이다,1,동사,8396,31214,[stəːr],,
2549,중3,8,stir,"혼란,소동",2,명사,703,23813,[stəːr],,
2550,중3,8,suppose,"(~일 것이라고) 생각하다,가정하다",1,동사,9252,2912,[səpóuz],,
2551,중3,8,tank,(물/기름 등의) 저장 통,2,명사,4936,31629,[tǽŋk],,
2552,중3,8,tank,탱크,2,명사,10523,14218,[tǽŋk],,
2553,중3,8,target,"목표로 삼다,겨냥하다",1,동사,8050,30781,[tάːrgit],,
2554,중3,8,target,"대상,목표",2,명사,1219,27213,[tάːrgit],,
2555,중3,8,target,목표,2,명사,8050,1971,[tá:rgit],,
2556,중3,8,theory,이론,2,명사,82,4539,[θí:əri],,
2557,중3,8,therefore,그러므로,4,부사,532,831,[ðέərfɔ̀:r],,
2558,중3,8,threat,위협,2,명사,2587,4303,[θrét],,
2559,중3,8,thus,그러므로,4,부사,532,832,[ðʌ́s],,
2560,중3,8,tiny,아주 작은,3,형용사,2166,3565,[táini],,
2561,중3,8,toilet,"몸단장,치장",2,명사,4900,29069,[tɔ́ilit],,
2562,중3,8,toilet,"변기,화장실",2,명사,10372,14027,[tɔ́ilit],,
2563,중3,8,tone,"어조,말투",2,명사,2292,3758,[tóun],,
2564,중3,8,trace,따라 그리다,1,동사,3984,18858,[tréis],,
2565,중3,8,trace,추적하다,1,동사,9751,17396,[tréis],,
2566,중3,8,trace,"자취,발자국,흔적",2,명사,2885,4780,[tréis],,
2567,중3,8,trace,"아주 조금,기미",2,명사,3134,28915,[treis],,
2568,중3,8,tray,"쟁반,통",2,명사,15967,4905,[tréi],,
2569,중3,8,twist,비틀다,1,동사,1641,2719,[twíst],,
2570,중3,8,twist,"(예상 밖의) 전환,전개",2,명사,13231,19785,[twíst],,
2571,중3,8,vision,(명시적) 목표,2,명사,4991,20252,[víʒən],,
2572,중3,8,vision,"시력,시각",2,명사,5082,9117,[víʒən],,
2573,중3,8,vision,통찰력,2,명사,8243,18903,[víʒən],,
2574,중3,8,weapon,무기,2,명사,1234,1994,[wépən],,
2575,중3,8,wire,전송하다,1,동사,3004,21284,[wáiər],,
2576,중3,8,wire,"송금하다,전송하다",1,동사,10277,22378,[wáiər],,
2577,중3,8,wire,"선,전선",2,명사,4437,7315,[wáiər],,
2578,중3,8,wire,철사,2,명사,13069,19098,[wáiər],,
2579,중3,8,wire,철조망,2,명사,13177,19455,[wáiər],,
2580,중2,7,advance,승진,2,명사,7410,21740,[ædvǽns],,
2581,중2,7,advance,승진하다,1,동사,7410,21740,[ædvǽns],,
2582,중2,7,aim,목적,2,명사,10654,1965,[éim],,
2583,중2,7,aim,~을 목표로 하다,1,동사,10654,1965,[éim],,
2584,중2,7,attack,공격하다,1,동사,359,30779,[ətǽk],,
2585,중2,7,attack,공격,2,명사,359,30779,[ətǽk],,
2586,중2,7,average,평균,2,명사,3680,6094,[ǽvəridʒ],,
2587,중2,7,average,평균의,3,형용사,3680,6094,[ǽvəridʒ],,
2588,중1,6,award,수여하다,1,동사,8167,2890,[əwɔ́:rd],,
2589,중1,6,award,상,2,명사,8167,2890,[əwɔ́:rd],,
2590,중3,8,benefit,이득,2,명사,7953,4535,[bénəfìt],,
2591,중3,8,benefit,이득을 보다,1,동사,7953,4535,[bénəfìt],,
2592,중2,7,bloom,꽃,2,명사,10720,4980,[blú:m],,
2593,중2,7,bloom,꽃이 피다,1,동사,10720,4980,[blú:m],,
2594,중1,6,bowl,"볼링을 하다, 공을 굴리다",1,동사,10085,31630,[bóul],,
2595,중1,6,bowl,(볼링)공,2,명사,10085,31630,[bóul],,
2596,고1,10,burst,"돌발,한바탕~을 함",2,명사,14340,28565,[bəːrst],,
2597,고1,10,burst,불쑥 가다[오다],1,동사,14340,28565,[bəːrst],,
2598,중1,6,cause,야기시키다,1,동사,9694,4252,[kɔ́:z],,
2599,중1,6,cause,원인,2,명사,9694,4252,[kɔ́:z],,
2600,중1,6,challenge,도전,2,명사,9407,1510,[ʧǽlindʒ],,
2601,중1,6,challenge,도전하다,1,동사,9407,1510,[ʧǽlindʒ],,
2602,고1,10,charm,매혹하다,1,동사,10460,14395,[ʧá:rm],,
2603,고1,10,charm,매력,2,명사,10460,14395,[ʧá:rm],,
2604,중1,6,chat,이야기를 나누다,1,동사,8205,4826,[ʧǽt],,
2605,중1,6,chat,잡담,2,명사,8205,4826,[ʧǽt],,
2606,고1,10,claim,청구,2,명사,10815,4129,[kléim],,
2607,고1,10,claim,청구하다,1,동사,10815,4129,[kléim],,
2608,중3,8,comfort,위로하다,1,동사,5384,19885,[kʌ́mfərt],,
2609,중3,8,comfort,위로,2,명사,2184,18268,[kʌ́mfərt],,
2610,중3,8,comfort,"안심, 위안",2,명사,5384,19885,[kʌ́mfərt],,
2611,중3,8,comfort,위로하다,1,동사,2184,18268,[kʌ́mfərt],,
2612,중1,6,compare,비교,2,명사,1614,2709,[kəmpέər],,
2613,중1,6,compare,비교하다,1,동사,1614,2709,[kəmpέər],,
2614,중1,6,complete,"완성하다, 완료하다",1,동사,2468,4085,[kəmplí:t],,
2615,중1,6,complete,완성된,3,형용사,2468,4085,[kəmplí:t],,
2616,중3,8,concern,걱정,2,명사,7832,3819,[kənsə́:rn],,
2617,중3,8,concern,걱정하다,1,동사,7832,3819,[kənsə́:rn],,
2618,중2,7,contact,"연락, 접촉",2,명사,9928,5057,[kántækt],,
2619,중2,7,contact,연락하다,1,동사,9928,5057,[kántækt],,
2620,중3,8,deal,"거래, 일",2,명사,444,2583,[dí:l],,
2621,중3,8,deal,거래하다,1,동사,444,2583,[dí:l],,
2622,중2,7,debate,토론,2,명사,7947,1225,[dibéit],,
2623,중2,7,debate,토론하다,1,동사,7947,1225,[dibéit],,
2624,중1,6,discount,할인,2,명사,3791,6273,[dískaunt],,
2625,중1,6,discount,할인하다,1,동사,3791,6273,[dískaunt],,
2626,중3,8,display,"전시, 진열",2,명사,3018,4983,[displéi],,
2627,중3,8,display,"전시하다, 진열하다",1,동사,3018,4983,[displéi],,
2628,중2,7,escape,"탈출하다, 달아나다",1,동사,866,28817,"[iskéip, es-]",,
2629,중2,7,escape,탈출,2,명사,866,28817,"[iskéip, es-]",,
2630,고1,10,estimate,추정,2,명사,7801,6090,[éstəmət],,
2631,고1,10,estimate,추정하다,1,동사,7801,6090,[éstəmət],,
2632,중3,8,exchange,교환하다,1,동사,7889,31084,[iksʧéindʒ],,
2633,중3,8,exchange,교환,2,명사,7889,31084,[iksʧéindʒ],,
2634,,,exit,나가다,1,동사,1075,21511,[égzit],,
2635,,,exit,출구,2,명사,1075,21511,[égzit],,
2636,중1,6,experience,"경험하다, 겪다",1,동사,248,468,[ikspíəriəns],,
2637,중1,6,experience,경험,2,명사,248,468,[ikspíəriəns],,
2638,중1,6,experiment,실험,2,명사,6841,19215,[ikspérəmənt],,
2639,중1,6,experiment,실험하다,1,동사,6841,19215,[ikspérəmənt],,
2640,중1,6,feature,~을 특징으로 삼다,1,동사,3631,6019,[fí:ʧər],,
2641,중1,6,feature,"특징, 특색",2,명사,3631,6019,[fí:ʧər],,
2642,,,fellow,동료,2,명사,7993,1549,[félou],,
2643,,,fellow,동료의,3,형용사,7993,1549,[félou],,
2644,중2,7,female,"여성, 암컷",2,명사,2347,3861,[fí:meil],,
2645,중2,7,female,"여성의, 암컷의",3,형용사,2347,3861,[fí:meil],,
2646,중1,6,few,소수,2,명사,1908,3165,[fjú:],,
2647,중1,6,few,소수의,3,형용사,1908,3165,[fjú:],,
2648,고1,10,function,기능,2,명사,589,927,[fʌ́ŋkʃən],,
2649,고1,10,function,기능하다,1,동사,589,927,[fʌ́ŋkʃən],,
2650,중2,7,glue,접착제,2,명사,3055,5056,[glú:],,
2651,중2,7,glue,접착제로 붙이다,1,동사,3055,5056,[glú:],,
2652,중1,6,guide,안내하다,1,동사,9592,3591,[gáid],,
2653,중1,6,guide,안내인,2,명사,9592,3591,[gáid],,
2654,고1,10,harm,해,2,명사,3794,6308,[há:rm],,
2655,고1,10,harm,해하다,1,동사,3794,6308,[há:rm],,
2656,고1,10,honor,명예,2,명사,10861,1915,[ánər],,
2657,고1,10,honor,존경하다,1,동사,10861,1915,[ánər],,
2658,중1,6,hug,껴안다,1,동사,3697,28715,[hʌg],,
2659,중1,6,hug,포옹,2,명사,3697,28715,[hʌg],,
2660,,,hunger,열망,2,명사,8520,23121,[hʌ́ŋgər],,
2661,,,hunger,열망하다,1,동사,8520,23121,[hʌ́ŋgər],,
2662,중1,6,hurt,아프다,1,동사,2327,17628,[hə́:rt],,
2663,중1,6,hurt,아픈,3,형용사,2327,17628,[hə́:rt],,
2664,중3,8,influence,영향을 끼치다,1,동사,2410,17212,[ínfluə̀ns],,
2665,중3,8,influence,영향,2,명사,2410,17212,[ínfluə̀ns],,
2666,중1,6,interview,"인터뷰, 면접",2,명사,1174,13784,[íntərvjù:],,
2667,중1,6,interview,면접하다,1,동사,1174,13784,[íntərvjù:],,
2668,중2,7,judge,판단하다,1,동사,6783,17220,[dʒʌ́dʒ],,
2669,중2,7,judge,재판관,2,명사,6783,17220,[dʒʌ́dʒ],,
2670,중2,7,junior,(대학) 3학년생,2,명사,15192,17223,[dʒú:njər],,
2671,중2,7,junior,(대학) 3학년생의,3,형용사,15192,17223,[dʒú:njər],,
2672,중1,6,knock,두드리다,1,동사,1011,1605,[nák],,
2673,중1,6,knock,노크,2,명사,1011,1605,[nák],,
2674,중3,8,lack,부족,2,명사,8114,2541,[lǽk],,
2675,중3,8,lack,부족하다,1,동사,8114,2541,[lǽk],,
2676,중1,6,leave,휴가,2,명사,14130,1677,[lí:v],,
2677,중1,6,leave,"떠나다, 두고오다",1,동사,14130,1677,[lí:v],,
2678,,,license,허용,2,명사,9764,20030,[láisəns],,
2679,,,license,허용하다,1,동사,9764,20030,[láisəns],,
2680,중2,7,limit,제한,2,명사,8390,5167,[límit],,
2681,중2,7,limit,제한하다,1,동사,8390,5167,[límit],,
2682,중1,6,lock,잠그다,1,동사,6724,17243,[lάk],,
2683,중1,6,lock,자물쇠,2,명사,6724,17243,[lάk],,
2684,중2,7,major,전공,2,명사,846,26085,[méidʒər],,
2685,중2,7,major,전공하다,1,동사,846,26085,[méidʒər],,
2686,중2,7,male,"남성, 수컷",2,명사,10628,9103,[méil],,
2687,중2,7,male,"남성의, 수컷의",3,형용사,10628,9103,[méil],,
2688,중1,6,mark,"기호, 표시",2,명사,10834,6140,[má:rk],,
2689,중1,6,mark,표시하다,1,동사,10834,6140,[má:rk],,
2690,중1,6,mirror,거울,2,명사,10658,2190,[mírər],,
2691,중1,6,mirror,"비추다, 반영시키다",1,동사,10658,2190,[mírər],,
2692,중2,7,offer,"제공하다, 제의하다",1,동사,9740,5145,[ɔ́:fər],,
2693,중2,7,offer,(특별)할인,2,명사,9740,5145,[ɔ́:fər],,
2694,중1,6,order,"정리하다, 배열하다",1,동사,7362,19021,[ɔ́:rdər],,
2695,중1,6,order,주문,2,명사,1181,1897,[ɔ́:rdər],,
2696,중1,6,order,명령,2,명사,9444,21385,[ɔ́:rdər],,
2697,중1,6,order,순서,2,명사,7362,19021,[ɔ́:rdər],,
2698,중1,6,order,주문하다,1,동사,1181,1897,[ɔ́:rdər],,
2699,중1,6,order,명령하다,1,동사,9444,21385,[ɔ́:rdər],,
2700,중2,7,overall,종합적인,3,형용사,1200,31041,[ouˈvərɔˌl],,
2701,중2,7,overall,종합적으로,4,부사,1200,31041,[ouˈvərɔˌl],,
2702,중1,6,own,"자기 자신의, 고유한",3,형용사,2852,4728,[óun],,
2703,중1,6,own,소유하다,1,동사,2852,4728,[óun],,
2704,중1,6,pair,(둘씩)짝을 짓다,1,동사,3780,6256,[pέər],,
2705,중1,6,pair,한 쌍(켤레),2,명사,3780,6256,[pέər],,
2706,중2,7,pause,중지,2,명사,3248,5378,[pɔ́:z],,
2707,중2,7,pause,중지하다,1,동사,3248,5378,[pɔ́:z],,
2708,중1,6,picnic,소풍,2,명사,9616,6193,[píknik],,
2709,중1,6,picnic,소풍가다,1,동사,9616,6193,[píknik],,
2710,중1,6,plant,심다,1,동사,5378,16932,[plǽnt],,
2711,중1,6,plant,식물,2,명사,5378,16932,[plǽnt],,
2712,중1,6,post,(인터넷의) 게시글,2,명사,237,27221,[poust],,
2713,중1,6,post,(정보를) 게시하다,1,동사,237,27221,[poust],,
2714,고1,10,potential,잠재적인,3,형용사,2916,4821,[pəténʃəl],,
2715,고1,10,potential,잠재력,2,명사,2916,4821,[pəténʃəl],,
2716,고1,10,practice,연습,2,명사,2379,3912,[prǽktis],,
2717,고1,10,practice,연습하다,1,동사,2379,3912,[prǽktis],,
2718,중1,6,press,누르다,1,동사,799,1272,[prés],,
2719,중1,6,press,"누르기, 압박",2,명사,799,1272,[prés],,
2720,중3,8,process,과정,2,명사,9323,629,[práses],,
2721,중3,8,process,처리하다,1,동사,9323,629,[práses],,
2722,중2,7,promise,약속,2,명사,9597,3683,[prámis],,
2723,중2,7,promise,약속하다,1,동사,9597,3683,[prámis],,
2724,중1,6,public,공공의,3,형용사,361,576,[pʌ́blik],,
2725,중1,6,public,대중,2,명사,361,576,[pʌ́blik],,
2726,중2,7,purchase,"인수하다, 구입하다",1,동사,7417,725,[pə́:rʧəs],,
2727,중2,7,purchase,구입,2,명사,6520,752,[pə́:rʧəs],,
2728,중2,7,purchase,구입,2,명사,7417,725,[pə́:rʧəs],,
2729,중2,7,purchase,구입하다,1,동사,6520,752,[pə́:rʧəs],,
2730,,,quote,견적,2,명사,7228,22200,[kwóut],,
2731,,,quote,견적을 내다,1,동사,7228,22200,[kwóut],,
2732,중1,6,record,기록,2,명사,5312,20570,[rέkərd; rikɔ́:rd],,
2733,중1,6,record,"녹음, 기록",2,명사,10776,934,[rέkərd; rikɔ́:rd],,
2734,중1,6,record,기록하다,1,동사,5312,20570,[rέkərd; rikɔ́:rd],,
2735,중1,6,record,"녹음하다, 기록하다",1,동사,10776,934,[rέkərd; rikɔ́:rd],,
2736,중3,8,register,등록,2,명사,8348,1652,[rédʒistər],,
2737,중3,8,register,등록하다,1,동사,8348,1652,[rédʒistər],,
2738,중3,8,release,"풀어주다, 석방하다",1,동사,3720,6155,[rilí:s],,
2739,중3,8,release,발매,2,명사,12957,18722,[rilí:s],,
2740,중3,8,release,개봉,2,명사,12958,18723,[rilí:s],,
2741,중3,8,release,석방,2,명사,3720,6155,[rilí:s],,
2742,중3,8,release,발매하다,1,동사,12957,18722,[rilí:s],,
2743,중3,8,release,개봉하다,1,동사,12958,18723,[rilí:s],,
2744,,,remark,발언,2,명사,9958,4464,[rimά:rk],,
2745,,,remark,발언하다,1,동사,9958,4464,[rimά:rk],,
2746,중3,8,rent,대여,2,명사,12564,17326,[rént],,
2747,중3,8,rent,대여하다,1,동사,12564,17326,[rént],,
2748,중1,6,repair,수리,2,명사,1967,3243,[ripέər],,
2749,중1,6,repair,수리하다,1,동사,1967,3243,[ripέər],,
2750,중1,6,reply,대답하다,1,동사,5791,1408,[riplái],,
2751,중1,6,reply,대답,2,명사,5791,1408,[riplái],,
2752,중3,8,request,요청,2,명사,2504,4147,[rikwést],,
2753,중3,8,request,요청하다,1,동사,2504,4147,[rikwést],,
2754,중2,7,research,"조사, 연구",2,명사,9750,3891,[rísə:rʧ],,
2755,중2,7,research,조사하다,1,동사,9750,3891,[rísə:rʧ],,
2756,중2,7,respect,존경,2,명사,9757,5236,[rispékt],,
2757,중2,7,respect,존경하다,1,동사,9757,5236,[rispékt],,
2758,중1,6,rest,휴식,2,명사,9893,6610,[rést],,
2759,중1,6,rest,휴식하다,1,동사,9893,6610,[rést],,
2760,중1,6,review,"복습하다, 검토하다",1,동사,1508,2456,[rivjú:],,
2761,중1,6,review,비평[논평]하다,1,동사,15833,25325,[rivjúː],,
2762,중1,6,review,서평,2,명사,1508,2456,[rivjú:],,
2763,중1,6,review,"비평, 논평",2,명사,15833,25325,[rivjúː],,
2764,중1,6,ride,타다,1,동사,3552,5902,[ráid],,
2765,중1,6,ride,"타기, 타고 가기",2,명사,3552,5902,[ráid],,
2766,중1,6,rise,오르다,1,동사,2443,4036,[ráiz],,
2767,중1,6,rise,증가,2,명사,2443,4036,[ráiz],,
2768,중1,6,scream,"절규, 비명",2,명사,714,26087,[skrí:m],,
2769,중1,6,scream,비명을 지르다,1,동사,714,26087,[skrí:m],,
2770,중1,6,search,검색,2,명사,16100,5636,[sə́:rʧ],,
2771,중1,6,search,검색하다,1,동사,16100,5636,[sə́:rʧ],,
2772,중2,7,senior,마지막 학년,2,명사,15193,21725,[sí:njər],,
2773,중2,7,senior,(대학) 4학년생,2,명사,15193,22260,[sí:njər],,
2774,중2,7,senior,마지막 학년의,3,형용사,15193,21725,[sí:njər],,
2775,중2,7,senior,(대학) 4학년생의,3,형용사,15193,22260,[sí:njər],,
2776,중1,6,sense,"감지하다, 느끼다",1,동사,4133,25790,[séns],,
2777,중1,6,sense,감각,2,명사,4133,25790,[séns],,
2778,중2,7,separate,분리하다,1,동사,72,21620,[sépərèit],,
2779,중2,7,separate,분리된,3,형용사,72,21620,[sépərèit],,
2780,중1,6,shake,"흔들(리)다, 진동하다",1,동사,10757,6625,[ʃéik],,
2781,중1,6,shake,"흔들기, 흔들림",2,명사,10757,6625,[ʃéik],,
2782,중1,6,solid,고체,2,명사,3910,6490,[sálid],,
2783,중1,6,solid,고체의,3,형용사,3910,6490,[sálid],,
2784,중1,6,still,잠잠한,3,형용사,10805,3569,[stíl],,
2785,중1,6,still,그런데도,4,부사,10805,3569,[stíl],,
2786,중2,7,stress,스트레스를 받다[주다],1,동사,2211,31606,[strés],,
2787,중2,7,stress,압박,2,명사,8580,3640,[strés],,
2788,중2,7,stress,스트레스,2,명사,2211,31606,[strés],,
2789,중2,7,stress,압박하다,1,동사,8580,3640,[strés],,
2790,고2,11,supply,공급,2,명사,362,577,[səplái],,
2791,고2,11,supply,공급하다,1,동사,362,577,[səplái],,
2792,중1,6,support,지원,2,명사,10894,5472,[səpɔ́:rt],,
2793,중1,6,support,지원하다,1,동사,10894,5472,[səpɔ́:rt],,
2794,중2,7,surface,표면,2,명사,3712,6142,[sə́:rfis],,
2795,중2,7,surface,수면으로 올라오다,1,동사,3712,6142,[sə́:rfis],,
2796,중1,6,suspect,용의자,2,명사,2510,4167,[səspékt],,
2797,중1,6,suspect,의심하다,1,동사,2510,4167,[səspékt],,
2798,중1,6,sweet,단 맛,2,명사,843,1344,[swí:t],,
2799,중1,6,sweet,단맛,2,명사,10406,14062,[swí:t],,
2800,중1,6,sweet,"단 맛의, 달콤한",3,형용사,843,1344,[swí:t],,
2801,중1,6,sweet,단맛의,3,형용사,10406,14062,[swí:t],,
2802,중2,7,switch,전환,2,명사,1459,17384,[swíʧ],,
2803,중2,7,switch,전환하다,1,동사,1459,17384,[swíʧ],,
2804,중1,6,tap,톡톡 두드리다,1,동사,3594,5957,[tǽp],,
2805,중1,6,tap,수도꼭지,2,명사,3594,5957,[tǽp],,
2806,중3,8,tax,세금을 부과하다,1,동사,1866,3116,[tǽks],,
2807,중3,8,tax,세금,2,명사,1866,3116,[tǽks],,
2808,중1,6,tear,눈물을 흘리다,1,동사,805,1278,[tíər],,
2809,중1,6,tear,눈물,2,명사,805,1278,[tíər],,
2810,중1,6,text,"문자, 글, 문서",2,명사,11907,17393,[tékst],,
2811,중1,6,text,문자를 보내다,1,동사,11907,17393,[tékst],,
2812,중1,6,through,"뚫고서, 사이로",4,부사,2668,4439,[θrú],,
2813,중1,6,through,통하여,6,전치사,2668,4439,[θrú],,
2814,,,till,까지,6,전치사,644,1018,[tíl; təl],,
2815,,,till,까지,7,접속사,644,1018,[tíl; təl],,
2816,중1,6,title,제목을 붙이다,1,동사,10830,5149,[táitl],,
2817,중1,6,title,제목,2,명사,10830,5149,[táitl],,
2818,중1,6,tour,여행,2,명사,2354,3876,[túər],,
2819,중1,6,tour,여행하다,1,동사,2354,3876,[túər],,
2820,고1,10,transfer,전사,2,명사,3984,20222,[trǽnsfə:r; trænsfə́:r],,
2821,고1,10,transfer,전사하다,1,동사,3984,20222,[trǽnsfə:r; trænsfə́:r],,
2822,중1,6,treat,"(특정 태도로) 대하다, 대접하다",1,동사,7789,19085,[trí:t],,
2823,중1,6,treat,대접,2,명사,7789,19085,[trí:t],,
2824,중1,6,trust,신뢰,2,명사,10435,18874,[trʌ́st],,
2825,중1,6,trust,신뢰하다,1,동사,10435,18874,[trʌ́st],,
2826,중1,6,twin,쌍둥이,2,명사,996,3507,[twín],,
2827,중1,6,twin,쌍둥이의,3,형용사,996,3507,[twín],,
2828,중1,6,until,까지,6,전치사,643,1017,[ʌntíl; əntíl],,
2829,중1,6,until,까지,7,접속사,643,1017,[ʌntíl; əntíl],,
2830,중3,8,vision,"시력, 비전, 미래상",2,명사,5082,31623,[víʒən],,
2831,중1,6,volunteer,자원봉사,2,명사,7583,17412,[vɑləntíər],,
2832,중1,6,volunteer,자원봉사하다,1,동사,7583,17412,[vɑləntíər],,
