textbook ID,레슨,단어,품사,PoS,뜻,예문,예문 해석
907,3,discovery,명사,2,발견,Finding the new land was an amazing discovery.,새로운 땅을 찾아내는 것은 엄청난 발견이었다.
907,6,disease,명사,2,"질병, 질환",He stayed in the hospital because he had a serious disease.,그는 심각한 질병이 있었기 때문에 병원에 입원했다.
907,2,double,동사,1,두 배가 되다,The price of tomatoes doubled this year.,올해 토마토 가격이 두 배가 되었다.
907,6,drinkable,형용사,3,마실 수 있는,Is this water drinkable?,이 물은 마실 수 있는 거니?
907,1,drone,명사,2,드론,The children were excited to see the drone flying in the sky.,아이들은 하늘에 나는 드론을 보고 매우 신이 났었다.
907,2,dust,명사,2,먼지,The old furniture is covered with dust.,그 오래된 가구는 먼지로 덮여 있다.
907,3,eager,형용사,3,"열렬한, 간절히 바라는",The eager teens couldn’t wait for the concert to begin.,열성적인 십 대들은 그 콘서트가 빨리 시작하길 바랐다.
907,3,economics,명사,2,경제학,I will study economics at university to become a banker.,나는 은행원이 되기 위해 대학에서 경제학을 공부할 것이다.
907,1,emoji,명사,2,이모지,My brother sent me an emoji of a dancing monkey.,내 남동생이 나에게 춤추는 원숭이 이모지를 보냈다.
907,1,emoticon,명사,2,이모티콘,Her text message included a smiling emoticon.,그녀의 문자 메시지에는 스마일 이모티콘이 있었다.
907,5,enemy,명사,2,"적군, 적대자",The king’s enemies attacked him.,왕의 적군들은 그를 공격했다.
907,4,engineer,명사,2,"기술자, 엔지니어",How many engineers designed this bridge?,얼마나 많은 수의 기술자들이 이 다리를 설계했니?
907,7,evidence,명사,2,증거,The police couldn’t find any evidence of the crime.,경찰은 그 범죄에 관한 어떠한 증거도 찾을 수 없었다.
907,4,expert,명사,2,전문가,The professor is an expert in computer science.,그 교수님은 컴퓨터 공학 분야의 전문가이시다.
907,4,face,명사,2,(상황에) 직면하다,He must face reality if he wants to enter university.,대학에 들어가기를 원한다면 그는 현실을 직면해야 한다.
907,1,face a problem,숙어/관용어,9,얼굴의,Her facial expression looks sad.,그녀의 얼굴 표정이 슬퍼 보인다.
907,7,fact,명사,2,사실,I need to remember these facts for my history test.,나는 역사 시험을 위해 이러한 사실들을 기억해야 한다.
907,1,fail,동사,1,실패하다,The girl cried when she failed the test.,여자아이는 시험에 떨어지자 울고 말았다.
907,7,fake,형용사,3,"가짜의, 거짓의",Can you tell if the diamond is real or fake?,너는 이 다이아몬드가 진짜인지 가짜인지 구분할 수 있니?
907,8,fast,동사,1,단식하다,They fasted for one month.,그들은 한 달 동안 단식했다.
907,4,figure,명사,2,"(중요한) 인물, 거물",His mother was a leading figure in her town.,그의 어머니는 동네에서 주도적인 역할을 하는 인물이었다.
907,2,fill,동사,1,…을 채우다,The waiter filled the glass with water.,그 웨이터는 유리잔에 물을 채웠다.
907,6,filter,명사,2,여과 장치,Put the coffee in the filter.,커피를 필터 안에 넣어라.
907,3,float,동사,1,"뜨다, 띄우다",Several tubes were floating in the swimming pool.,수영장에 몇 개의 튜브가 떠다니고 있었다.
907,2,flower pot,명사,2,화분,The girl placed the flower pot next to the window.,그 여자아이는 화분을 창문 옆에 두었다.
907,1,form,명사,2,"형식, 방식, 형태",This medicine comes in two different forms.,이 약은 두 가지의 형태가 있다.
907,3,forward,부사,4,앞으로,Running forward is much easier than running backward.,앞으로 뛰는 것은 뒤로 뛰는 것보다 훨씬 쉽다.
907,1,fried,형용사,3,기름에 튀긴,It’s not healthy to eat a lot of fried food.,튀긴 음식을 많이 먹는 것은 건강에 좋지 않다.
907,8,gate,명사,2,"정문, 대문",Tom was waiting for Janie in front of the gate.,Tom은 정문 앞에서 Janie를 기다리고 있었다.
907,8,general,명사,2,장군,The soldiers must do what the general tells them.,군인들은 장군이 그들에게 지시하는 것을 해야만 한다.
907,1,gentleman,명사,2,신사,The gentleman quickly gave up his seat for the older lady.,한 신사가 할머니를 위해 재빨리 자리를 양보했다.
907,5,gesture,명사,2,"몸짓, 몸동작",The man used gestures because he couldn’t speak the language.,"남자는 그 언어를 할 줄 몰랐기 때문에, 몸짓을 이용했다."
907,4,goal,명사,2,목표,His goal is to get a perfect score on the test.,그의 목표는 그 시험에서 만점을 받는 것이다.
907,8,grass,명사,2,"풀, 잔디",They placed a mat on the grass and had a picnic.,그들은 잔디 위에 돗자리를 깔고 소풍을 즐겼다.
907,5,ground,명사,2,"땅, 지면",The team members are sitting on the ground and stretching.,그 팀의 구성원들은 바닥에 앉아서 스트레칭을 하고 있다.
907,2,hang,동사,1,"걸다, 매달다",Where do you want me to hang the picture?,그림을 내가 어디에 걸기를 원하니?
907,6,hate,동사,1,싫어하다,My little sister hates broccoli.,내 어린 여동생은 브로콜리를 싫어한다.
907,8,heater,명사,2,"난방기, 히터",The house was very cold because the heater was broken.,난방기가 고장 나서 집이 매우 추웠다.
907,4,hidden,형용사,3,"숨겨진, 비밀의",You should catch the hidden meaning.,너는 숨은 의미를 파악해야 한다.
907,5,hire,동사,1,고용하다,The company hired ten new workers.,그 회사는 10명의 새로운 직원을 고용했다.
907,3,honor,"명사, 동사",#N/A,명예; 존경하다,The girl brought honor to her school by winning the contest.,그 여자아이는 대회에서 이겨 학교의 명예를 높였다.
907,5,hug,"명사, 동사",#N/A,포옹; 포옹하다,Sally greeted her grandmother with a hug.,Sally는 할머니와 포옹하며 인사했다.
907,1,human,형용사,3,"인간의, 인간적인",I will study about the human brain in the future.,나는 미래에 인간의 뇌에 대해 연구할 것이다.
907,3,humor,명사,2,"유머, 익살",I think I have a good sense of humor.,나는 유머 감각이 뛰어난 것 같다.
907,5,husband,명사,2,남편,Ms. Park married her husband Jason in 2000.,박 선생님은 그녀의 남편인 Jason과 2000년에 결혼하셨다.
907,5,ill,형용사,3,"아픈, 병든","If you are ill, you’d better see a doctor.","몸이 아프다면, 병원에 가보는 게 좋을 거야."
907,3,imaginative,형용사,3,"창의적인, 상상력이 풍부한",The writer of the children’s story is very imaginative.,그 동화 작가는 상상력이 매우 풍부하다.
907,4,impress,동사,1,"감명을 주다, 깊은 인상을 주다",The dancer impressed her teacher with her excellent dance skills.,그 댄서는 그녀의 훌륭한 춤 실력으로 선생님을 감동시켰다.
907,3,increase,동사,1,"증가시키다, 늘리다",The store increased the price of toys.,그 가게는 장난감 가격을 올렸다.
907,8,injured,형용사,3,부상당한,The injured soccer player could not play in the big game.,부상을 입은 그 축구 선수는 큰 경기에 참가할 수 없었다.
907,4,install,동사,1,설치하다,Did you install the new program on your computer?,너는 너의 컴퓨터에 새 프로그램을 설치했니?
907,1,invite,동사,1,초대하다,Did you invite all our classmates to your birthday party?,반 친구들 모두를 너의 생일 파티에 초대했니?
907,6,jar,명사,2,"병, 항아리",I caught a butterfly and put it in a glass jar.,나는 나비를 잡아서 유리병에 넣었다.
907,2,kitchen,명사,2,"부엌, 주방",My dad was cooking dinner in the kitchen.,우리 아빠는 부엌에서 저녁 식사를 요리하는 중이었다.
907,4,later,부사,4,"나중에, 후에","Later, the poor boy became the president.",후에 그 가난한 소년은 대통령이 되었다.
907,6,leave,동사,1,남겨 두다,Do you want to leave a message?,메시지를 남기시겠어요?
907,2,lettuce,명사,2,상추,She cut the lettuce and made a salad.,그녀는 상추를 잘라서 샐러드를 만들었다.
907,7,lie,명사,2,거짓말,The girl told a lie to her parents about her bad test score.,그 여자아이는 부모님께 자신의 안 좋은 시험 성적에 대해 거짓말을 했다.
907,2,list,명사,2,"명단, 목록",Lets make a list of the things we need to do.,우리가 해야 할 필요가 있는 일들의 목록을 만들자.
907,8,look,명사,#REF!,표정,Ms. Han gave us an angry look when we laughed out loud.,한 선생님은 우리가 큰 소리로 웃었을 때 화난 표정을 지어 보였다.
907,2,lot,명사,#REF!,"지역, 부지",My uncle has a house on the corner lot.,우리 삼촌은 그 모퉁이에 있는 부지에 집을 갖고 계신다.
907,3,magnet,명사,2,자석,She stuck the magnet on the side of the refrigerator.,그녀는 냉장고 옆쪽 벽면에 자석을 붙였다.
907,7,major,형용사,3,"주요한, 중대한",The major roads in this city are always busy.,이 도시의 주요 도로는 항상 혼잡하다.
907,4,manager,명사,2,"관리자, 경영자",The manager taught the new employees how to use the printer.,그 관리자는 새로 입사한 직원들에게 프린터 사용 방법을 가르쳐 주었다.
907,1,mark,명사,2,"기호, 표시",What does the ’X’ mark on the ground mean?,땅에 있는 X 표시는 뭘 의미하니?
907,1,meaningful,형용사,3,의미 있는,My teacher taught us how to live a meaningful life.,선생님은 우리에게 의미 있는 삶을 사는 법을 가르치셨다.
907,4,meat,명사,2,고기,We cooked the meat in a frying pan.,우리는 프라이팬에 고기를 요리했다.
907,2,mess,명사,2,"쓰레기 더미, 혼잡","My bedroom was a mess, so my mom told me to clean it up.","내 방이 엉망이어서, 우리 엄마는 내게 방을 청소하라고 하셨다."
907,1,message,명사,2,메시지,Sending a text message is faster than calling.,전화를 거는 것보다 문자 메시지를 보내는 것이 더 빠르다.
907,8,might,조동사,#N/A,…일지도 모른다,"I’m not sure, but Jane might be studying in her room.","확실치는 않지만, Jane은 자신의 방에서 공부하고 있을 것이다."
907,8,military,"명사,형용사",#N/A,"군대, 군대의",Members of the military must exercise often and stay healthy.,군대 구성원들은 자주 운동을 해서 건강을 유지해야 한다.
907,3,mistake,명사,2,실수,The baseball player dropped the ball by mistake.,그 야구 선수는 실수로 공을 떨어뜨렸다.
907,8,movement,명사,2,(사람들이 조직적으로 벌이는) 운동,She was the leader of the women’s movement.,그녀는 여성 운동의 리더였다.
907,3,navy,명사,2,해군,She wanted to join the navy instead of the army.,그는 육군 대신 해군에 입대하고 싶어 했다.
907,6,necessary,형용사,3,필요한,Food and water are necessary for humans to live.,음식과 물은 인간이 살아가는 데 필수적이다.
907,2,neighborhood,명사,2,이웃,She is a singer who lives in the neighborhood.,그녀는 이웃에 사는 가수이다.
907,2,newspaper,명사,2,신문,My dad reads the newspaper every morning.,우리 아빠는 매일 아침 신문을 보신다.
907,2,nursing home,명사,2,양로원,The boy visited his grandfather in the nursing home.,그 남자아이는 양로원에 계신 그의 할아버지를 방문했다.
907,6,object,명사,2,"물건, 물체",He kept all his favorite objects in the special box.,그는 그가 가장 좋아하는 물건 모두를 특별한 상자에 넣어 두었다.
907,7,octopus,명사,2,문어,The octopus wrapped its legs around a rock.,그 문어는 다리로 바위 주변을 감쌌다.
