fill_in_blank_quiz,korean_translation,answer,hint_eng,hint_kor
She enjoyed a ___ after the workout.,그녀는 운동 후 [[마사지]] 받았어요.,massage,You visit a spa for a relaxing body treatment.,스파에서 몸의 긴장을 풀기 위한 치료예요.
I ___ my back.,나는 내 등을 [[마사지]]해요.,massage,You rub muscles to help them relax.,근육을 눌러서 편안하게 만드는 거예요.
The cat says ___ at night.,고양이가 [[야옹]]해요.,meow,What sound does a cat make?,고양이가 내는 소리는 무엇일까요?
The cat ___ at night.,고양이가 밤에 [[야옹]]했어요.,meow,What sound does a cat make?,고양이가 내는 소리가 뭘까요?
I don't ___ that noise.,나는 그 소음을 [[꺼려]]해요.,mind,It means you do not want a request.,누군가의 부탁을 싫어할 때 쓰는 단어예요.
I use my ___ every day.,나는 내 [[마음]]을 사용해요.,mind,It is what you use to think and feel.,생각하고 느낄 때 사용하는 것이에요.
The workers dig a ___.,작업자들이 [[광산]]에서 일해요.,mine,It is an underground place to extract minerals.,지하에서 광물을 캐는 곳이에요.
Workers ___ minerals here.,작업자들이 여기서 [[광물질을 캐]]요.,mine,It means to dig for minerals from the earth.,땅에서 광물을 캐는 것을 말해요.
They watched a ___ film.,그들은 [[몽골의]] 영화를 봤어요.,Mongolian,It means something relating to Mongolia.,몽골과 관련된 것을 말해요.
My aunt is ___.,저의 이모는 [[몽골인]]이에요.,Mongolian,They are people from a country with vast grasslands.,넓은 초원이 있는 나라에서 온 사람이에요.
We saw ___ in the sky.,우리는 하늘에서 [[달빛]]을 보았어요.,moonlight,It is the soft glow seen at night.,밤에 보이는 부드러운 빛이에요.
The ____ sky was beautiful.,밤하늘은 [[달빛]]의 아름다웠어요.,moonlight,It is the soft light seen at night.,밤에 보이는 부드러운 빛이에요.
I have a ___ for water.,나는 물에 대한 [[필요]]가 있어요.,need,It is a thing you must have.,꼭 가져야 하는 것을 의미해요.
I ___ water for my plants.,나는 식물에 물이 [[필요]]해요.,need,"When you are low on something important, you want to have it.",중요한 것이 부족할 때 가지길 원해요.
The compass points ___.,나침반은 [[북쪽]]을 가리켜요.,north,It is the top side on many maps.,많은 지도에서 위쪽을 나타내요.
The wind blows from the ___.,바람은 [[북쪽]]에서 불어와요.,north,It is the direction at the top of most maps.,대부분의 지도에서 위쪽을 가리키는 방향이에요.
He left a ___ on the table.,그는 탁자 위에 [[유의]] 남겼어요.,note,It is a short written message left for someone.,누군가에게 남기는 짧은 글이에요.
Please ____ the warning signs.,경고 표지판을 [[유의]]하세요.,note,You do this action when you want to show focus.,집중해야 할 때 하는 행동이에요.
She ___ a gift to her friend.,그녀는 친구에게 [[제공]]했어요.,offer,You give something to someone if you want them to take it.,누군가가 가지길 바라며 물건을 주는 거예요.
Enjoy the ____ at the sale.,세일에서 ____ [[할인]] 있어요.,offer,It is used when a store lowers its price.,가게가 가격을 낮출 때 쓰는 단어예요.
The class is ___ today.,수업은 [[오프라인]]으로 진행돼요.,offline,It is used when you are not online.,인터넷에 연결되지 않았을 때 사용해요.
The computer is ___.,컴퓨터는 지금 [[오프라인]] 이에요.,offline,It describes when a device is not linked to the internet.,인터넷에 연결되지 않은 상태를 말해요.
She shops ___ for clothes.,그녀는 옷을 위해 [[온라인]] 쇼핑해요.,online,You use this when buying things with a computer.,컴퓨터로 물건 살 때 쓰는 말이에요.
My class is ___.,내 수업은 [[온라인]]이에요.,online,It means using the internet.,인터넷 할 때 쓰는 말이에요.
This is my ___ home.,이것은 내 [[자신의]] 집이에요.,own,It shows something belongs to you.,어떤 것이 누군가의 것임을 보여줘요.
I ___ a car.,나는 자동차를 [[소유]]해요.,own,It means to have something as yours.,자신의 물건을 가지고 있음을 뜻해요.
The meeting is at ___.,회의는 [[오후]]에 있어요.,p.m.,It marks the time after noon.,정오 이후의 시간을 나타내요.
I left school at ___.,나는 [[오후]]에 학교를 떠났어요.,p.m.,It shows time after midday.,이것은 정오 이후의 시간을 나타내요.
I ___ an apple.,나는 사과의 [[껍질]]을 벗겨요.,peel,You take off the skin from a fruit.,과일의 겉 껍질을 떼어낼 때 쓰는 말이에요.
I see ___ on banana.,바나나에 [[껍질]]이 있어요.,peel,It is the outer skin of a fruit.,과일의 겉피 부분이에요.
The flower is ___.,꽃은 [[분홍색]]이에요.,pink,It is a light red color often seen in flowers.,꽃에서 자주 볼 수 있는 연한 빨간색이에요.
She wears a ___ dress.,그녀는 [[분홍색]] 드레스를 입어요.,pink,This color is soft like a rose.,이 색깔은 장미처럼 부드러워요.
I ___ my bag.,나는 가방을 [[놓]]어요.,place,You do this when you put an object on a surface.,물건을 어딘가에 둘 때 하는 행동이에요.
I found a ___ near home.,집 근처에 있는 [[장소]]를 찾았어요.,place,It is a location you can visit.,갈 수 있는 위치예요.
I have a ___ for tomorrow.,나는 내일 [[계획]]이 있어요.,plan,It is a list of actions you decide for the future.,미래에 할 일을 정리한 생각이에요.
They ___ a picnic at noon.,그들은 점심에 [[계획]]해요.,plan,It means to decide what to do before starting.,시작하기 전에 무엇을 할지 정하는 것을 말해요.
She received ___ for good work.,그녀는 좋은 일에 [[칭찬]]을 받았어요.,praise,You use this when you applaud someone's good work.,누군가가 잘했을 때 쓰는 말이에요.
The teacher ___ the student.,선생님이 학생을 [[칭찬]]했어요.,praise,You say kind words when someone does well.,누군가 잘했을 때 좋은 말을 해주는 거예요.
I ___ my project in class.,나는 수업에서 [[발표]]했어요.,present,You show your work to others.,다른 사람들에게 작품을 보여줘요.
I got a ___ on my birthday.,나는 생일에 [[선물]] 받았어요.,present,You receive this on birthdays.,생일에 받는 이것이에요.
She gave _______ advice.,그녀는 [[전문적인]] 조언을 했어요.,professional,It means someone skilled at work.,일을 아주 잘하는 사람을 뜻해요.
He is a ______ at his job.,그는 직장에서 [[전문가]]예요.,professional,It means someone very skilled at their job.,이 단어는 자기 일에 능숙한 사람을 뜻해요.
The detective ___ the witness.,형사는 목격자를 [[심문]]했어요.,question,You ask someone closely to get information.,정보를 얻으려고 누군가에게 자세히 물어봐요.
Can you answer the ___?,너는 [[질문]]에 대답할 수 있니?,question,It is something you ask to get information.,정보를 얻기 위해 하는 말이에요.
The runners won the ___.,달리기 선수들이 [[경주]]에서 우승했어요.,race,A contest where people run fast.,누가 더 빠른지 겨루는 대회예요!
Competitors ___ on a track.,선수들이 운동장에서 [[경주]]해요.,race,It is a contest to see who is fastest.,누가 가장 빠른지 가리는 경기예요.
The ___ fell from the sky.,하늘에서 [[비]] 내렸어요.,rain,It falls down when clouds are full.,구름이 가득할 때 내려와요.
It ___ during the storm.,하늘에 [[비]] 내려요.,rain,"When clouds gather, water falls from the sky.",구름이 모이면 하늘에서 물이 내려요.
The ball is ___.,공은 [[빨강]]예요.,red,It is the color you see on a ripe apple.,잘 익은 사과의 색이에요.
The apple is ___.,사과는 [[빨강]]이에요.,red,It is the color of a stop sign.,정지 신호에 쓰이는 색이에요.
The shop will ___ your money.,가게가 당신의 [[환불]] 할 거예요.,refund,You get your money back when you return something.,물건을 돌려보낼 때 돈을 다시 받는 거예요.
The store issued a ___ today.,상점이 오늘 고객에게 [[환불]]을 줬어요.,refund,You get your money back when you return an item.,물건을 돌려보낼 때 돈을 돌려받아요.
I have ____ for my mistake.,나는 내 실수에 대해 [[유감]]을 느껴요.,regret,It is the feeling you have when you are sorry for a wrong action.,잘못한 일에 대해 미안함을 느낄 때의 감정이에요.
I ___ my decision.,나는 내 결정에 대해 [[후회]]해요.,regret,You feel bad when you think a choice was wrong.,선택이 틀렸다고 느낄 때의 기분이에요.
Please ___ the message to him.,그에게 메시지를 [[전달]]해 주세요.,relay,You send a message from one person to another.,한 사람이 다른 사람에게 메시지를 보낼 때 쓰는 단어예요.
They ran a ___ race.,그들은 [[계주]] 경주를 했어요.,relay,It is a race where teammates pass a baton.,팀원들이 바통을 넘기는 경주예요.
The team organized a ___.,그 팀은 [[구조]]를 계획했어요.,rescue,Think of saving someone from danger.,위험에 빠진 사람을 도와주는 거예요.
The firefighter will ___ people.,소방관은 사람들을 [[구조]]했어요.,rescue,"When someone is in danger, you help them.",누군가가 위험할 때 도와줘요.
They show ___ for each other.,사람들은 서로에게 [[존경]]을 보여요.,respect,You admire someone for their good qualities.,누군가의 좋은 점을 생각해 보세요.
I ___ my parents.,나는 부모님을 [[존경]]해요.,respect,It means to show you value and care for someone.,누군가를 소중하게 여기며 존중하는 것이에요.
He got a ___ for his work.,그는 그의 일에 대한 [[보상]]을 받았어요.,reward,It is a prize you get for doing well.,잘하면 받는 상이에요.
Parents ___ children for good work.,부모님은 아이들에게 [[보상]]해요.,reward,You give a gift when someone does well.,누군가 잘할 때 선물을 주어요.
They ___ for a noble cause.,그들은 [[희생]]했어요.,sacrifice,It is when you give up something to help someone.,누군가를 돕기 위해 소중한 것을 포기하는 거예요.
The hero's ____ saved many lives.,영웅의 [[희생]]은 많은 생명을 구했어요.,sacrifice,It is giving up something valuable to help someone.,누군가를 돕기 위해 소중한 것을 포기하는 행위예요.
She ___ the wood into pieces.,그녀는 나무를 [[톱질]]해서 조각냈어요.,saw,Rearrange these letters!: W A S,다음 글자들을 재배열 해보세요!: W A S
He cut wood with a ___.,그는 나무를 자르기 위해 [[톱]]을 사용했어요.,saw,This tool is used to cut wood.,나무나 목재를 자르는 도구예요.
I enjoy reading ___ books.,나는 [[공상 과학 소설]] 책을 읽어요.,sci-fi,It is a type of story about space and future.,우주와 미래에 관한 이야기예요.
I love ___ movies.,나는 [[공상 과학 소설]] 영화들을 좋아해요.,sci-fi,It describes films about the future and science.,미래와 과학에 관한 영화들을 표현해요.
They cheered for the ___.,그들은 [[득점]]을 축하했어요.,score,It means how many points you get.,게임에서 얻은 점의 수예요.
They ___ the game last night.,그들은 어젯밤 경기를 [[득점]]했어요.,score,You earn points when you make a goal.,경기에서 골을 넣어 점수를 얻어요.
He finished ___ in the race.,그는 경주에서 [[제2]]였어요.,second,It means next after first.,첫번째 뒤에 오는 뜻이에요.
He finished ___ in the race.,그는 경주에서 [[제2의]]로 마쳤어요.,second,It comes after first.,첫 번째 다음에 오는 거예요!
We will ___ a new shop.,우리는 새 가게를 [[설치]]할 거예요.,set up,It means to organize and prepare something new.,새로운 것을 시작하기 위해 준비하고 정리하는 거예요.
